Name,Team,POS,ADP,IP,mERA,mWHIP,mSO,mHR,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Blake Treinen ","LAD","RP",745.8599853515625,58,-2.5015496646119897,-3.109676517869383,-3.9515370853422134,3.575546355909694,-5.987216911913891,4.116523579825635,-0.8706933320882564,"Blake Treinen","12572",595014
"Bryan King ","HOU","RP",750.4400024414062,67,-2.2445673332696123,-2.699790697740322,-3.67210729519272,2.554447328838913,-6.06201799736374,4.116523579825635,-0.945494417538105,"Bryan King","25890",687911
"Sawyer Gipson-Long ","DET","RP",604.280029296875,56.1145,-2.9985240550427688,-1.617995850741427,-5.2454438367266905,3.745384507953614,-6.11657923455727,4.116523579825635,-1.0000556547316357,"Sawyer Gipson-Long","26048",687830
"Luis Castillo ","SEA","SP",163.61000061035156,181.473,-10.367161408737863,-3.5441700784970043,7.100237153770051,-12.710465292674828,-19.521559626139638,17.438467205185578,-1.0830924209540624,"Luis Castillo","15689",622491
"Nolan McLean ","NYM","SP",97.44000244140625,149.04,-4.929736607939147,-14.429153067338794,3.9317103277733327,-4.130286150741902,-19.557465498246508,17.438467205185578,-1.1189982930609292,"Nolan McLean","33703",690997
"Brendon Little ","TOR","RP",750.5599975585938,54,0.9341952003910613,-8.650564290773307,-4.686737539193738,6.001696985600912,-6.40140964397507,4.116523579825635,-1.2848860641494348,"Brendon Little","21574",663893
"Jonathan Pintaro ","NYM","RP",999,35.234,-1.9189883024992265,-3.9630502199877298,-7.07290169783366,6.471213074047282,-6.483727146273333,4.116523579825635,-1.3672035664476985,"Jonathan Pintaro","33980",702752
"Ryan Weathers ","NYY","SP",316.1400146484375,128.313,-7.799401582822218,-8.351590470137717,2.444417033609451,-6.115529295832393,-19.822104315182877,17.438467205185578,-1.383637109997299,"Ryan Weathers","23796",677960
"River Ryan ","LAD","SP",592.1400146484375,44.7456,-8.916227318431451,-8.049465019617394,-6.764216405882308,3.851979108423119,-19.877929635508032,17.438467205185578,-1.4394624303224552,"River Ryan","29514",689981
"Grant Holmes ","ATL","SP",530.780029296875,87.0873,-8.671998836247326,-9.7819940674946,-1.5633431031347396,0.041153957041532574,-19.97618204983513,17.438467205185578,-1.5377148446495545,"Grant Holmes","16944",656550
"Thomas White ","MIA","SP",999,64.638,-7.189343159933858,-11.460905114269924,-4.1652715242851,2.8374553819252686,-19.978064416563612,17.438467205185578,-1.5395972113780356,"Thomas White","sa3023268",806258
"Danny Coulombe ",,"RP",999,48,-2.1251625143461497,-3.7406251153000367,-5.638326726416299,4.8188271208832445,-6.685287235179241,4.116523579825635,-1.5687636553536062,"Danny Coulombe","13293",543056
"Carmen Mlodzinski ","PIT","SP",541.1400146484375,76.1981,-7.855774457323642,-10.703919591652738,-3.7757608554482283,2.2857926227362158,-20.04966228168839,17.438467205185578,-1.6111950765028134,"Carmen Mlodzinski","27572",669387
"Dylan Dodd ","ATL","RP",999,42,-2.60726703509645,-2.5216062319095482,-6.832105812191503,5.103445504924944,-6.857533574272558,4.116523579825635,-1.7410099944469217,"Dylan Dodd","29928",689266
"Nick Pivetta ","SDP","SP",86.41999816894531,183.723,-13.76853687407565,-0.8308542832404529,10.18607261982127,-15.785619751388989,-20.19893828888382,17.438467205185578,-1.7604710836982433,"Nick Pivetta","15454",601713
"James McArthur ","KCR","RP",999,40,-2.4714365034901613,-3.9394336427859558,-6.825863449750281,6.1324509002951135,-7.104282695731285,4.116523579825635,-1.9877591159056496,"James McArthur","21527",663704
"Tanner Banks ","PHI","RP",999,62,-2.9412385536170014,-2.591845382059187,-4.366448898264635,2.6657402503912593,-7.233792583549565,4.116523579825635,-2.11726900372393,"Tanner Banks","16990",621383
"Edwin Uceta ","TBR","RP",250.77999877929688,70,-4.050295237056571,-1.9674300884020344,-2.4163945424181605,1.1485857758568203,-7.285534092019944,4.116523579825635,-2.169010512194309,"Edwin Uceta","20539",670955
"Drew Anderson ","DET","SP",603.3099975585938,98.872,-9.101845401940981,-10.681391639912466,-0.13184395375212196,-0.718542943077944,-20.633623938683513,17.438467205185578,-2.1951567334979343,"Drew Anderson","15130",623454
"Payton Tolle ","BOS","RP",369.9200134277344,50.9371,-3.348809564516107,-2.746882347277727,-5.116327741073724,3.8497480475182133,-7.362271605349345,4.116523579825635,-2.2457480255237097,"Payton Tolle","35466",801139
"Brent Headrick ","NYY","RP",749.8099975585938,50,-3.1271184557829135,-2.4391442517989064,-5.334982087573329,3.461617833261067,-7.439626961894081,4.116523579825635,-2.3231033820684464,"Brent Headrick","27702",687396
"JoJo Romero ","STL","RP",448.3299865722656,64,-0.39619158604532784,-7.0836204087113375,-4.277320053173193,4.277159549347326,-7.479972498582533,4.116523579825635,-2.3634489187568977,"JoJo Romero","19574",668941
"Brady Basso ","ATH","RP",999,54,-2.6195358976410943,-3.4325020980760583,-5.40522938949268,3.943685759871118,-7.513581625338715,4.116523579825635,-2.3970580455130808,"Brady Basso","25582",669620
"Jovani Morán ","BOS","RP",999,52,-1.7636782033338874,-5.980321633507858,-4.86918704379468,5.091282329837601,-7.5219045507988245,4.116523579825635,-2.405380970973189,"Jovani Moran","20422",663558
"Yariel Rodríguez ","TOR","RP",745.9400024414062,36,-2.7886373974855743,-4.027464637243239,-6.688126762617788,5.977978750681649,-7.526250046664954,4.116523579825635,-2.4097264668393183,"Yariel Rodriguez","33838",684320
"Hayden Birdsong ","SFG","SP/RP",619.219970703125,60.7814,-8.782947707494447,-10.432029600403231,-4.290574320105518,2.650198077232303,-20.855353550770893,17.438467205185578,-2.4168863455853127,"Hayden Birdsong","31635",806185
"Adbert Alzolay ","NYM","RP",999,50,-3.3719058034987843,-2.568336713295038,-5.515535499999537,3.907601644779372,-7.5481763720139865,4.116523579825635,-2.431652792188351,"Adbert Alzolay","17859",640470
"Kris Bubic ","KCR","SP",218.61000061035156,155.332,-7.256629324954177,-12.434321651838184,4.630909665035132,-5.845687938501662,-20.905729250258894,17.438467205185578,-2.4672620450733134,"Kris Bubic","21455",663460
"J.T. Ginn ","ATH","SP",525.969970703125,94.6267,-8.632747507755749,-10.329204711166591,-1.833250592471866,-0.1997101428820603,-20.99491295427627,17.438467205185578,-2.5564457490906927,"J.T. Ginn","27889",669372
"Yennier Cano ","BAL","RP",999,52,-1.8119838420866177,-5.775579569893754,-5.46710166518013,5.32319391182712,-7.7314711653333825,4.116523579825635,-2.614947585507748,"Yennier Cano","25911",666974
"Kevin Ginkel ","ARI","RP",590.4199829101562,60,-2.939309177808497,-4.863231989516775,-4.165824828147185,4.23499384671191,-7.733372148760545,4.116523579825635,-2.6168485689349104,"Kevin Ginkel","19876",656464
"Robert Stephenson ","LAA","RP",361.5799865722656,60,-4.297383938020258,-1.9268958716622269,-3.6965856144623546,2.1429255567417766,-7.777939867403062,4.116523579825635,-2.661416287577427,"Robert Stephenson","13594",596112
"Tyler Holton ","DET","RP",749.6400146484375,72,-2.499602048289237,-3.6497958512570166,-4.119400092439719,2.478629537143985,-7.790168454841987,4.116523579825635,-2.6736448750163517,"Tyler Holton","26231",663947
"Luis García ","NYM","RP",999,59,-2.058996569559251,-5.361315311704253,-4.963133347247174,4.564717592113018,-7.818727636397662,4.116523579825635,-2.7022040565720267,"Luis Garcia","6984",472610
"Hayden Harris ","ATL","RP",999,40,-2.534316886825911,-4.994714359918915,-6.1528121190309815,5.710793873940948,-7.971049491834859,4.116523579825635,-2.854525912009224,"Hayden Harris","31913",802686
"Jonathan Bowlan ","PHI","RP",999,56,-3.104467691546225,-3.271257427252633,-5.116020393486728,3.463037203846505,-8.028708308439082,4.116523579825635,-2.912184728613447,"Jonathan Bowlan","24607",680742
"Bryan Baker ","TBR","RP",659.3300170898438,63,-3.764880261359434,-3.17372028559094,-3.4498339895103594,2.2149928693721503,-8.173441667088584,4.116523579825635,-3.0569180872629484,"Bryan Baker","19804",641329
"Phil Maton ","CHC","RP",450.6099853515625,65,-3.247254922998152,-4.47598276680137,-3.616959127782596,3.1332121059028264,-8.206984711679294,4.116523579825635,-3.090461131853658,"Phil Maton","18064",664208
"Yaramil Hiraldo ","BAL","RP",999,44,-3.7203610257944293,-2.9885280425046807,-5.89450836969907,4.374059539875784,-8.229337898122393,4.116523579825635,-3.112814318296759,"Yaramil Hiraldo","25215",682274
"Mitch Spence ","ATH","RP",748.030029296875,40,-3.615975214646575,-2.9347744414008368,-7.034051946165992,5.3418440846284145,-8.242957517584989,4.116523579825635,-3.1264339377593533,"Mitch Spence","27707",687765
"Kyle Finnegan ","DET","RP",374.80999755859375,64,-2.879612928206362,-4.901539431637206,-4.13392519863125,3.55709888819354,-8.357978670281279,4.116523579825635,-3.241455090455643,"Kyle Finnegan","15009",640448
"Tommy Nance ","TOR","RP",999,58,-3.0263214237466864,-4.634379087789207,-5.038167216357893,4.322163558164165,-8.376704169729623,4.116523579825635,-3.260180589903988,"Tommy Nance","19178",667297
"Cristian Mena ","ARI","RP",745.6900024414062,40.36,-3.318910745454024,-4.473433060388181,-6.5972863903147925,5.880604186659869,-8.509026009497129,4.116523579825635,-3.3925024296714943,"Cristian Mena","27974",691441
"Shawn Armstrong ","CLE","RP",607.75,68,-4.314767965947888,-2.8605956539543,-3.546640658864729,2.167251906916461,-8.554752371850457,4.116523579825635,-3.4382287920248222,"Shawn Armstrong","12857",542888
"Dylan Ross ","NYM","RP",999,44,-2.247643201629507,-6.131282613364401,-5.811140923267673,5.600514477814305,-8.589552260447276,4.116523579825635,-3.473028680621641,"Dylan Ross","sa3025659",697811
"Mason Barnett ","ATH","SP",999,53.0362,-9.752200231704942,-9.261556733054476,-5.9781018300048725,3.04158027264076,-21.950278522123533,17.438467205185578,-3.511811316937953,"Mason Barnett","31741",686930
"Andrew Kittredge ","BAL","RP",471.6099853515625,67,-4.049320086434355,-3.2466122652921308,-3.694494399582897,2.350713928631204,-8.639712822678177,4.116523579825635,-3.5231892428525446,"Andrew Kittredge","12828",552640
"Kirby Yates ","LAA","RP",351.9700012207031,56,-3.6486084796885963,-4.8277761706107585,-3.748022931235596,3.3949230753658255,-8.829484506169123,4.116523579825635,-3.712960926343488,"Kirby Yates","9073",489446
"Andrew Chafin ",,"RP",999,45,-2.313104357487953,-6.384093647495196,-5.602859753342905,5.426986310239811,-8.873071448086243,4.116523579825635,-3.7565478682606086,"Andrew Chafin","12988",605177
"Tristan Beck ","SFG","RP",999,40,-3.8614221887373206,-3.56327315853921,-6.9416943873012364,5.345898186331226,-9.02049154824654,4.116523579825635,-3.903967968420906,"Tristan Beck","21584",663941
"José Leclerc ",,"RP",999,44,-3.9831951514665223,-4.011069531295852,-5.680138902154044,4.63718987992422,-9.037213704992196,4.116523579825635,-3.920690125166561,"Jose Leclerc","14524",600917
"Kevin Kelly ","TBR","RP",999,44,-3.9568970472209637,-3.3376573482464638,-6.666610867418229,4.918159572433388,-9.043005690452269,4.116523579825635,-3.9264821106266323,"Kevin Kelly","25679",687330
"Jake Bird ","NYY","RP",999,53,-2.6951568301614555,-5.9258074216976215,-4.989251635702382,4.550527366174269,-9.05968852138719,4.116523579825635,-3.943164941561556,"Jake Bird","21267",656234
"Drey Jameson ","ARI","RP",673.25,55,-3.2437545624487822,-5.604393111203291,-4.91713913277798,4.700742708999782,-9.064544097430268,4.116523579825635,-3.9480205176046343,"Drey Jameson","26260",686753
"Josh Sborz ","TEX","RP",999,48,-3.6791972790245597,-4.434685548193939,-5.443709620206518,4.4587967903063515,-9.098795657118664,4.116523579825635,-3.982272077293029,"Josh Sborz","18323",622250
"Craig Yoho ","MIL","RP",749.6699829101562,42,-3.0237281434767787,-5.604679258970468,-6.1810830136775525,5.652613599600517,-9.156876816524283,4.116523579825635,-4.040353236698649,"Craig Yoho","33248",684974
"Ryan Gusto ","MIA","SP",749.4199829101562,71.2044,-10.884428356451933,-7.816919794947213,-4.358453168673174,0.5483951582914363,-22.511406161780886,17.438467205185578,-4.072938956595307,"Ryan Gusto","26440",687473
"Jonathan Loáisiga ","ARI","RP",748.719970703125,56,-2.580892254791413,-6.384466235520788,-5.489939624236728,5.256701859017019,-9.198596255531907,4.116523579825635,-4.082072675706274,"Jonathan Loaisiga","19753",642528
"Brooks Raley ","NYM","RP",748.8099975585938,62,-3.3158073905894017,-4.811870080040212,-4.346552247795038,3.1873382785404454,-9.286891439884204,4.116523579825635,-4.170367860058569,"Brooks Raley","10061",548384
"Kendry Rojas ","MIN","RP",999,42,-3.329117165233379,-4.880395782957379,-6.541072282036794,5.431243552017217,-9.319341678210336,4.116523579825635,-4.202818098384702,"Kendry Rojas","sa3016746",696070
"Mason Fluharty ","TOR","RP",999,42,-3.2306649304816784,-5.081445626957537,-6.149080934965953,5.048103101776482,-9.413088390628685,4.116523579825635,-4.296564810803049,"Mason Fluharty","31553",689254
"Josh White ","MIA","RP",999,50,-3.4099932300443707,-5.337789628234422,-5.305091557169333,4.627256895762877,-9.425617519685249,4.116523579825635,-4.309093939859613,"Josh White","sa3019953",687985
"Tim Herrin ","CLE","RP",999,54,-2.2538630218243854,-7.427560574893651,-4.68312913775252,4.923430339636497,-9.441122394834059,4.116523579825635,-4.324598815008424,"Tim Herrin","25139",682120
"Stephen Kolek ","KCR","SP",617.5,79.7699,-8.6771397318018,-12.190744859752073,-4.518576960195846,2.5698694449088166,-22.816592106840897,17.438467205185578,-4.3781249016553225,"Stephen Kolek","21487",663568
"Colin Holderman ","CLE","RP",999,42,-3.4503774810472128,-5.425454499774169,-6.337598794786471,5.703698760971574,-9.509732014636278,4.116523579825635,-4.393208434810641,"Colin Holderman","22361",670059
"Cody Ponce ","TOR","SP",293.9200134277344,150.276,-11.689271577114088,-8.039279318391014,4.4288610818649765,-7.553009362180795,-22.852699175820916,17.438467205185578,-4.414231970635339,"Cody Ponce","17920",664074
"Seranthony Domínguez ","CHW","RP",501.75,63,-3.5472245457628264,-5.7872833973850435,-3.246606849562591,3.032358931224675,-9.548755861485786,4.116523579825635,-4.432232281660149,"Seranthony Dominguez","19249",622554
"Edward Cabrera ","CHC","SP",189.36000061035156,139.701,-10.710332588189765,-11.795558412067496,4.725040924478274,-5.098336039060919,-22.87918611483991,17.438467205185578,-4.440718909654331,"Edward Cabrera","21690",665795
"Jack Flaherty ","DET","SP",217.63999938964844,165.689,-11.079137061368645,-9.812619364780272,7.828702550575245,-9.89322478048763,-22.9562786560613,17.438467205185578,-4.517811450875723,"Jack Flaherty","17479",656427
"Steven Okert ","HOU","RP",749.8300170898438,64,-5.085799301611115,-2.743545944533673,-3.198921050282527,1.3709689138763712,-9.657297382550944,4.116523579825635,-4.540773802725309,"Steven Okert","13580",595345
"Andrew Walters ","CLE","RP",999,38,-3.912388851590331,-4.9596949822435255,-6.230839303381462,5.429621476346638,-9.673301660868681,4.116523579825635,-4.5567780810430465,"Andrew Walters","33834",689958
"Cole Sands ","MIN","RP",509.4200134277344,68,-4.913124045501524,-3.661184468276941,-3.6090767961558026,2.4774133066331414,-9.705972003301126,4.116523579825635,-4.589448423475493,"Cole Sands","21461",663485
"Joe Rock ","TBR","RP",750.719970703125,35.234,-3.8308538848875995,-3.9942771753783584,-7.607191067408885,5.706951612101792,-9.725370515573054,4.116523579825635,-4.608846935747418,"Joe Rock","30016",697812
"Ian Hamilton ","ATL","RP",999,50,-2.8191838758796384,-6.902786386707832,-5.156089759815771,5.149260334082344,-9.728799688320898,4.116523579825635,-4.612276108495262,"Ian Hamilton","19261",641656
"Jalen Beeks ",,"RP",999,51,-3.076884143790097,-5.644741475039106,-5.6632355669242065,4.648542234670999,-9.73631895108241,4.116523579825635,-4.619795371256776,"Jalen Beeks","17192",656222
"Clayton Beeter ","WSN","RP",354.25,63,-2.646780574628666,-7.4435320987196905,-3.2808436502330722,3.6262265420999222,-9.744929781481508,4.116523579825635,-4.6284062016558725,"Clayton Beeter","27494",690925
"Ryan Brasier ",,"RP",999,53,-4.342207908602261,-3.7503567487958014,-5.536579816077063,3.8736459330816024,-9.755498540393523,4.116523579825635,-4.6389749605678885,"Ryan Brasier","5615",518489
"DL Hall ","MIL","RP",729,52,-3.150032945217533,-5.727812879632325,-5.194775279948403,4.26905091095225,-9.803570193846014,4.116523579825635,-4.687046614020378,"DL Hall","22207",669084
"Kodai Senga ","NYM","SP",305.7200012207031,123.466,-8.070525015370086,-13.9603631793851,2.2409842132154227,-3.3408690312294076,-23.130773012769172,17.438467205185578,-4.692305807583593,"Kodai Senga","31838",673540
"Kyle Hurt ","LAD","RP",999,45.48,-3.93650930448253,-4.798275054878486,-5.720331051106898,4.594270340566596,-9.860845069901318,4.116523579825635,-4.7443214900756825,"Kyle Hurt","27514",669165
"Reynaldo López ","ATL","SP",382.05999755859375,136.225,-11.567899046611887,-9.69735178567903,3.7786277678015927,-5.729914625582474,-23.216537690071796,17.438467205185578,-4.778070484886217,"Reynaldo Lopez","16400",625643
"Luinder Avila ","KCR","RP",999,42,-3.364692014951035,-6.008876435129618,-6.614558464443532,6.078324727657495,-9.909802186866688,4.116523579825635,-4.793278607041054,"Luinder Avila","24452",679883
"Gunnar Hoglund ","ATH","SP",999,50.6731,-11.317706383841557,-7.768638856931074,-6.618177032598823,2.448746631695511,-23.255775641675946,17.438467205185578,-4.817308436490365,"Gunnar Hoglund","31318",680684
"Colin Selby ","BAL","RP",999,58,-2.974037038632783,-6.897722520226135,-4.352600269586467,4.204585908993554,-10.01977391945183,4.116523579825635,-4.903250339626194,"Colin Selby","24986",681882
"Wandy Peralta ","SDP","RP",999,59,-1.4352388779695449,-8.306800320657711,-5.03139149245527,4.744124642146043,-10.029306048936483,4.116523579825635,-4.912782469110849,"Wandy Peralta","14295",593974
"Kenley Jansen ","DET","RP",106.08000183105469,60,-5.773687731023134,-2.654370411721541,-4.106771469450387,2.4713321540789233,-10.063497458116137,4.116523579825635,-4.946973878290501,"Kenley Jansen","3096",445276
"Porter Hodge ","CHC","RP",737.1099853515625,50,-2.9765527391144344,-6.880205565712393,-4.95278011307302,4.713412646799976,-10.09612577109987,4.116523579825635,-4.9796021912742345,"Porter Hodge","26413",687863
"Cody Bradford ","TEX","RP",609.3099975585938,45.415,-5.441218030791274,-1.710957740397806,-6.374869968580473,3.4282002035167727,-10.098845536252778,4.116523579825635,-4.982321956427144,"Cody Bradford","27597",674003
"Robert Gasser ","MIL","SP",554.719970703125,105.145,-11.456861210754349,-7.2772431948569745,-0.8883444556428718,-3.8300738297963286,-23.452522691050525,17.438467205185578,-5.0140554858649455,"Robert Gasser","29812",688107
"Kody Funderburk ","MIN","RP",696.8099975585938,65,-2.0081797591154276,-8.54012705970853,-4.125550563426813,4.510186009305118,-10.163671372945654,4.116523579825635,-5.047147793120018,"Kody Funderburk","24993",681892
"Ricky Tiedemann ","TOR","RP",999,41.702,-3.6335215240265795,-5.673112024123456,-6.107924903313422,5.235581816101071,-10.178976635362387,4.116523579825635,-5.062453055536752,"Ricky Tiedemann","sa3018096",694357
"Colin Rea ","CHC","SP",502.69000244140625,80.6363,-11.626580357155706,-7.228338169271416,-3.6483977359180377,-1.0010929522701937,-23.504409214615357,17.438467205185578,-5.065942009429778,"Colin Rea","12317",607067
"Bryan Hoeing ","SDP","RP",999,35.0253,-3.990270779462134,-4.619603019843617,-7.546200167626127,5.966837365819618,-10.189236601112261,4.116523579825635,-5.072713021286626,"Bryan Hoeing","26304",663773
"Kyle Hart ","SDP","SP/RP",999,66.6676,-10.086086540294389,-9.8267473152462,-4.926282527977371,1.2738114095916844,-23.565304973926278,17.438467205185578,-5.126837768740698,"Kyle Hart","19646",606996
"Mason Montgomery ","PIT","RP",649.9199829101562,60,-3.739334028273149,-5.791165554392576,-4.272635544150027,3.5295292566566063,-10.273605870159146,4.116523579825635,-5.15708229033351,"Mason Montgomery","29770",682254
"Matt Gage ","SFG","RP",999,56,-2.7497056356302796,-6.699849998945345,-5.462714337029886,4.638000700264783,-10.274269271340726,4.116523579825635,-5.157745691515092,"Matt Gage","17381",657424
"Justin Slaten ","BOS","RP",745.6900024414062,61,-4.534269995501732,-4.666849122505453,-4.473987316378673,3.3099835548395706,-10.365122879546286,4.116523579825635,-5.248599299720652,"Justin Slaten","25648",686580
"Foster Griffin ","WSN","SP",509.30999755859375,144.276,-9.585793621743832,-10.64558168398454,2.256749658523939,-5.725161060839091,-23.699786708043526,17.438467205185578,-5.2613195028579485,"Foster Griffin","16432",656492
"Nick Lodolo ","CIN","SP",130.30999755859375,154.395,-14.464484123606967,-4.649638771560729,5.648605564356819,-10.272678260123962,-23.73819559093484,17.438467205185578,-5.299728385749261,"Nick Lodolo","26378",666157
"Carlos Vargas ","SEA","RP",999,56,-2.9556020119439,-6.4050328274293475,-5.761559031812872,4.632324957880845,-10.489868913305276,4.116523579825635,-5.373345333479641,"Carlos Vargas","22915",672841
"Brandon Sproat ","MIL","SP",513.469970703125,86.0885,-9.68779914672476,-11.43313049339826,-3.1115662967969366,0.382528459954241,-23.849967476965713,17.438467205185578,-5.411500271780137,"Brandon Sproat","33850",687075
"Hoby Milner ","CHC","RP",999,60,-2.8657398488980794,-6.258910217220374,-5.330267078407942,3.9005065318099983,-10.554410612716397,4.116523579825635,-5.437887032890763,"Hoby Milner","13346",571948
"Reese Olson ","DET","SP",297.5,141.293,-10.019116136225076,-12.175118926362124,2.955765212877484,-4.683460498280447,-23.92193034799016,17.438467205185578,-5.483463142804583,"Reese Olson","24968",681857
"Chris Murphy ","CHW","RP",999,38,-3.4274825119116765,-6.206960711917684,-6.890318852867368,5.864861048373585,-10.659901028323144,4.116523579825635,-5.54337744849751,"Chris Murphy","26214",669684
"Nick Raquet ","STL","RP",999,38,-3.594143112127089,-5.569558878056265,-7.502266276866705,5.945746032207574,-10.720222234842483,4.116523579825635,-5.6036986550168475,"Nick Raquet","20333",675919
"Jack Dreyer ","LAD","RP",742.3099975585938,44,-4.165401946017042,-4.72435320299506,-6.136175464531846,4.293782671297215,-10.732147942246733,4.116523579825635,-5.615624362421099,"Jack Dreyer","30249",676263
"Yohan Ramírez ","PIT","RP",999,50,-4.011524511102515,-6.559197011522966,-5.554344193783446,5.26075596071983,-10.864309755689094,4.116523579825635,-5.747786175863459,"Yohan Ramirez","19444",670990
"Drew Rasmussen ","TBR","SP",146.63999938964844,171.003,-11.685690498238031,-8.477273057795715,5.523364159848307,-9.578823103582215,-24.21842249976765,17.438467205185578,-5.7799552945820745,"Drew Rasmussen","25385",656876
"Paul Blackburn ","NYY","RP",749.3900146484375,65.8424,-4.773232795994106,-3.3227874735242677,-4.577066848316484,1.7425116753187821,-10.930575442516075,4.116523579825635,-5.814051862690441,"Paul Blackburn","14739",621112
"Casey Legumina ","SEA","RP",999,50,-4.272913455353292,-5.094179988241939,-5.703899686026557,4.100185395325442,-10.970807734296347,4.116523579825635,-5.854284154470712,"Casey Legumina","25921",668984
"Evan Sisk ","PIT","RP",999,52,-2.564203770183103,-8.40828266142121,-5.6477676935160765,5.618353830275037,-11.001900294845354,4.116523579825635,-5.88537671501972,"Evan Sisk","24995",681895
"Troy Taylor ","SEA","RP",999,40,-3.777856521945852,-6.083153803025428,-6.8007903777073375,5.641869360109159,-11.019931342569457,4.116523579825635,-5.903407762743823,"Troy Taylor","31883",700187
"Rob Zastryzny ","MIL","RP",999,50,-4.175357712811079,-5.089141213252742,-5.789358347337411,3.998825457934439,-11.055031815466796,4.116523579825635,-5.9385082356411605,"Rob Zastryzny","15094",642239
"Mark Leiter Jr. ","ATH","RP",548.530029296875,64,-4.364671762184843,-6.077953292214779,-3.754736872798848,3.135441861839373,-11.061920065359098,4.116523579825635,-5.945396485533463,"Mark Leiter Jr.","15551",643410
"John King ",,"RP",999,44,-2.8561515307527987,-7.075000176919421,-7.433977240488924,6.278409436332676,-11.086719511828468,4.116523579825635,-5.9701959320028335,"John King","22051",667463
"Easton McGee ","MIL","RP",999,40,-4.459181606251865,-4.842856217219391,-7.180993419809781,5.366170434803099,-11.11686080847794,4.116523579825635,-6.000337228652306,"Easton McGee","22176",668834
"Wade Miley ",,"SP",999,54.1496,-9.943771199550621,-11.055415611329686,-6.762709777062087,3.317604570057732,-24.44429201788466,17.438467205185578,-6.00582481269908,"Wade Miley","8779",489119
"Brenan Hanifee ","DET","RP",999,58,-3.612666306674201,-6.233211052195795,-6.048451190092425,4.674896070686543,-11.219432478275877,4.116523579825635,-6.1029088984502415,"Brenan Hanifee","22304",669724
"Dietrich Enns ","BAL","RP",999,62,-4.235521446775004,-5.0001604712634675,-4.7962236651078065,2.8102794158433824,-11.221626167302894,4.116523579825635,-6.10510258747726,"Dietrich Enns","13932",608650
"Carson Palmquist ","COL","SP",999,35.8315,-11.8477023936296,-9.733863220409278,-7.22205716898072,4.184612933265409,-24.619009849754185,17.438467205185578,-6.180542644568608,"Carson Palmquist","31612",687223
"Ty Adcock ","SDP","RP",999,39,-4.8250831182425,-4.653260434037424,-6.819128783731416,5.0003625743102456,-11.297109761701098,4.116523579825635,-6.180586181875462,"Ty Adcock","25651",686654
"Keegan Akin ","BAL","RP",716.75,66,-4.1162639338234195,-5.475405118452846,-3.5104659260808244,1.8029647695516147,-11.299170208805474,4.116523579825635,-6.182646628979839,"Keegan Akin","19362",669211
"Ryan Fernandez ","STL","RP",999,57,-3.7033027341280707,-7.078997067949862,-4.6760460662629,4.1316068584695005,-11.326739009871336,4.116523579825635,-6.210215430045699,"Ryan Fernandez","24862",681676
"Jakob Junis ","TEX","RP",746.6400146484375,65,-5.833844828491238,-2.9395246563760846,-4.536895032791777,1.9670662806881654,-11.343198236970935,4.116523579825635,-6.2266746571453,"Jakob Junis","13619",596001
"Justin Bruihl ","STL","RP",999,50,-3.182482096746799,-7.235294299642861,-6.1900320682271515,5.235416085119443,-11.372392379497366,4.116523579825635,-6.25586879967173,"Justin Bruihl","23779",677865
"Braydon Fisher ","TOR","RP",999,52,-4.710217226690795,-5.765170584763545,-4.711205300721834,3.7946866475564485,-11.391906464619725,4.116523579825635,-6.275382884794091,"Braydon Fisher","24609",680755
"Austin Warren ","NYM","RP",999,52,-4.662634178648722,-4.961978323306352,-5.721807179784899,3.836852350191865,-11.509567331548107,4.116523579825635,-6.393043751722473,"Austin Warren","24937",681810
"Huascar Brazobán ","NYM","RP",999,56,-3.7984486073447137,-7.068285802564388,-5.047239053531305,4.320136072323305,-11.593837391117102,4.116523579825635,-6.477313811291467,"Huascar Brazoban","6107",623211
"Sam Moll ","CIN","RP",999,42,-4.072974829877481,-6.562078529637877,-6.29393158475775,5.197102214091151,-11.731882730181956,4.116523579825635,-6.615359150356322,"Sam Moll","14874",594580
"Matt Svanson ","STL","RP",463.5799865722656,65,-3.4906750451370105,-7.840187255425899,-4.489055559718215,3.9567611078415927,-11.863156752439531,4.116523579825635,-6.746633172613896,"Matt Svanson","29629",694335
"Jordan Romano ","LAA","RP",610.969970703125,60,-5.64498862868174,-4.851814288707126,-3.9574619334823655,2.580800729865004,-11.873464121006226,4.116523579825635,-6.756940541180592,"Jordan Romano","16122",605447
"Reiver Sanmartin ","SFG","RP",999,44,-3.304511570961711,-7.560290088025459,-7.217065312370558,6.135694616646817,-11.946172354710914,4.116523579825635,-6.82964877488528,"Reiver Sanmartin","19754",665665
"Caleb Ferguson ","CIN","RP",999,58,-4.092244664224893,-7.1785201449339295,-4.695932158990961,3.987067693017378,-11.979629275132405,4.116523579825635,-6.86310569530677,"Caleb Ferguson","19349",657571
"Austin Peterson ","CLE","RP",999,40.468,-5.9815837486025485,-3.0044103757004974,-7.386988643177835,4.335429866504547,-12.037552900976332,4.116523579825635,-6.921029321150698,"Austin Peterson","sa3020868",804926
"Justin Wrobleski ","LAD","RP",596.9199829101562,56.2999,-4.81312391492126,-5.1023703698712985,-5.272423167658443,3.0683843227402527,-12.11953312971075,4.116523579825635,-7.003009549885114,"Justin Wrobleski","31204",680736
