Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Marcus Semien","NYM",138.65,588.264,525.541,126.174,82.4476,22.8595,2.29337,18.5739,72.1302,68.4219,52.7284,0.565373,97.6778,4.08036,5.09543,0.818615,8.24669,9.46363,2.12705,0.240085,0.089634,0.166044,0.53982,0.31149,0.398337,0.309883,0.709827,0.158252,4.61964,0.259663,-0.0244044,0.106068,67.9929,-1.51494,97.5818,0.0816635,2.69082,-1.599675215780735,4.458364486694336,2.32946,248.35000610351562,1.95726,0.802165,0.393154,1.95726,-0.802165,4.47579,618.8,4.451798561,618.8,4.451798561,,,,,,,,,,,,,,,,,,,"Marcus Semien","12533",543760
"Xavier Edwards","MIA",133.558,568.373,510.733,142.21,112.285,22.4097,4.10642,3.4088,68.0467,43.3458,47.0606,1.60218,82.8248,2.84308,3.91637,3.81992,9.03602,27.383,6.3222,0.278443,0.0827987,0.145723,0.568194,0.340294,0.358424,0.30922,0.698718,0.0799811,6.18776,0.323988,0.372193,1.82742,65.3877,-1.76994,96.0695,2.19961,1.79291,-0.4481353759765625,3.853981614112854,2.28318,174.64999389648438,1.78624,0.516074,1.82114,1.78624,-0.516074,2.57182,583.5,4.354477611,583.5,4.354477611,,,,,,,,,,,,,,,,,,,"Xavier Edwards","22266",669364
"Trevor Story","BOS",139.141,584.025,536.913,132.693,84.6007,26.4806,1.71271,19.8991,73.1343,70.5206,36.6166,1.69509,159.137,5.78737,3.55094,1.15745,6.87491,23.0561,5.23013,0.247141,0.062697,0.272483,0.230096,0.300406,0.414027,0.308665,0.714433,0.166886,5.77744,0.312079,-0.245461,1.64214,66.9255,-2.08157,92.9756,1.39668,-2.35131,-3.4384931325912476,4.090423345565796,2.1233,113.2300033569336,5.1378,-0.865102,0.664193,5.1378,0.865102,4.11441,641.3,4.613669064,641.3,4.613669064,,,,,,,,,,,,,,,,,,,"Trevor Story","12564",596115
"Colson Montgomery","CHW",128.128,540.461,481.01,107.178,63.6512,19.1023,1.81491,22.6095,60.9734,68.366,47.2134,1.74778,155.442,8.16193,3.55673,0.519021,7.83864,2.27633,1.02027,0.222819,0.0873577,0.28761,0.303736,0.301057,0.411091,0.309099,0.712148,0.188272,3.40284,0.275903,0.126348,-0.73679,62.1237,-1.73593,97.0431,-0.610442,-1.47756,-2.499248504638672,4.454287528991699,2.07148,239.22999572753906,2.46857,-0.130828,0.857393,2.46857,0.130828,3.85681,566.9,4.42890625,566.9,4.42890625,,,,,,,,,,,,,,,,,,,"Colson Montgomery","29712",695657
"Otto Lopez","MIA",134.221,550.536,504.804,134.22,96.0303,25.0789,1.71444,11.3961,60.6719,58.4127,37.382,1.28225,84.4959,3.51324,3.7048,1.13155,11.7428,15.6535,4.65659,0.265885,0.0679011,0.153479,0.442412,0.318736,0.390084,0.309364,0.70882,0.124199,4.88344,0.29767,0.370026,0.32827,63.4003,-1.64972,96.1686,0.698296,-2.49584,-1.8016782402992249,3.718074321746826,2.07007,213.89999389648438,2.90213,0.151613,0.813516,2.90213,-0.151613,3.91531,572.1,4.269402985,572.1,4.269402985,,,,,,,,,,,,,,,,,,,"Otto Lopez","19608",672640
"Anthony Volpe","NYY",111.667,461.835,418.716,96.6629,58.4874,20.9891,2.46356,14.7228,55.6655,49.3943,34.0139,0.305566,111.048,3.89157,3.328,1.88554,7.13222,16.5979,4.4028,0.230855,0.0736494,0.24045,0.306299,0.292572,0.398235,0.300027,0.690807,0.16738,6.11595,0.276569,0.606732,0.882216,49.6843,-4.88514,90.8111,1.48895,0.373587,-3.526822328567505,5.543359160423279,1.80551,350.5799865722656,2.04975,-0.0634134,0.770282,2.04975,0.0634134,3.97296,472.6,4.219642857,472.6,4.219642857,,,,,,,,,,,,,,,,,,,"Anthony Volpe","27647",683011
"Chase Meidroth","CHW",128.786,554.517,484.57,122.848,93.9179,21.0236,1.04648,6.85992,64.1245,41.1071,55.9565,0,83.0213,8.11861,3.27645,2.59537,14.2468,13.3067,3.71434,0.253519,0.10091,0.149718,0.674001,0.338677,0.343695,0.306901,0.682372,0.0901755,4.5826,0.291453,-0.360613,0.0972447,62.7499,-2.77051,95.5334,-0.263368,-0.490808,-3.190732181072235,1.9438104629516602,1.79255,335.4200134277344,2.39054,-0.604694,0.963717,2.39054,0.604694,3.71504,541.7,4.199224806,541.7,4.199224806,,,,,,,,,,,,,,,,,,,"Chase Meidroth","31580",805367
"Konnor Griffin","PIT",88.0695,365.392,332.406,85.3923,59.6185,15.5804,0.994124,9.19927,44.3608,39.8159,23.5303,0.182085,86.3405,5.75908,2.70748,0.989556,0,16.5679,4.71023,0.256892,0.0643973,0.236296,0.272529,0.314711,0.392769,0.309525,0.707481,0.135877,5.73642,0.318036,-0.254408,0.79893,42.1268,-1.0471,95.7365,0.544521,2.19169,-1.3018298745155334,6.268976211547852,1.75198,999,3.46506,0.313463,1.16929,3.46506,-0.313463,3.44094,389,4.420454545,389,4.420454545,,,,,,,,,,,,,,,,,,,"Konnor Griffin","sa3065496",804606
"Joey Ortiz","MIL",136.716,529.958,481.144,115.721,79.5287,23.7048,2.59889,9.88905,57.7894,52.7307,36.8764,0.285566,92.3724,4.3314,3.90847,3.69785,10.8524,12.8145,3.61465,0.240513,0.0695837,0.174301,0.399215,0.298197,0.362243,0.290032,0.66044,0.12173,5.23404,0.276476,0.468095,0.287467,52.7124,-9.90626,85.021,0.755562,-0.0560414,-8.652882933616638,6.273406855762005,1.56051,397.8999938964844,4.11094,-1.07372,0.565628,4.11094,1.07372,4.24583,485.8,3.545985401,485.8,3.545985401,,,,,,,,,,,,,,,,,,,"Joey Ortiz","25493",687401
"Kevin McGonigle","DET",68.9932,287.931,253.883,64.1138,41.5043,13.6543,1.62338,7.33188,34.3293,31.1995,28.7011,0.555131,40.6437,1.8428,2.29289,1.21076,4.88196,6.07836,1.53646,0.252533,0.0996808,0.141158,0.706165,0.33014,0.40574,0.321568,0.73588,0.153207,4.95048,0.272727,-0.158688,0.114493,36.0114,1.99018,105.809,-0.0441947,0.70306,1.9273063391447067,2.895109176635742,1.50732,999,4.94666,0.878947,1.1192,4.94666,-0.878947,3.50773,321,4.652173913,321,4.652173913,,,,,,,,,,,,,,,,,,,"Kevin McGonigle","sa3022895",805808
