Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Coby Mayo","BAL",17.4196,66.5822,60.1292,13.5679,8.11208,3.16826,0.119708,2.1679,7.72773,7.54319,5.7671,0.121846,19.0729,0.467698,0.177929,0.0403581,0.905515,0.399042,0.163717,0.225647,0.0866162,0.286457,0.302371,0.297598,0.390481,0.300701,0.68808,0.164835,3.35039,0.291813,0.0418551,-0.0811457,7.19934,-0.667868,93.1295,-0.0392907,-0.231006,-0.5784504860639572,-0.9299415200948715,0.0801374,459.3900146484375,5.73322,1.19772,1.80563,5.73322,-1.19772,2.59249,63.9,3.758823529,63.9,3.758823529,,,,,,,,,,,,,,,,,,,"Coby Mayo","28312",691723
"Tyler Locklear","ARI",72.9355,291.925,260.692,59.8594,38.852,12.2484,0.878705,7.88031,32.9064,32.31,23.7951,0.827178,85.4921,5.36204,1.61187,0.463472,6.71553,5.26765,1.55058,0.229617,0.081511,0.292857,0.278331,0.305415,0.374028,0.298726,0.679442,0.144411,4.65736,0.307693,-0.0835063,-0.0249744,31.0968,-3.39632,89.2375,-0.108481,0.960234,-3.8322041034698486,-5.2302804589271545,0.0664947,737.77001953125,1.93527,-0.594853,0.903442,1.93527,0.594853,3.79541,281.6,3.857534246,281.6,3.857534246,,,,,,,,,,,,,,,,,,,"Tyler Locklear","31396",682988
"Bryce Eldridge","SFG",109.644,425.182,378.412,89.3842,54.9685,18.1098,0.932434,15.3736,45.9199,50.3256,38.5275,2.68281,125.544,3.59161,4.1539,0.497217,5.85432,2.3334,0.628806,0.236209,0.0906141,0.295272,0.306884,0.309649,0.410874,0.31127,0.720524,0.174665,3.27142,0.306275,-0.0528797,-0.414057,49.6221,-0.616353,98.5342,-0.466937,-1.38069,-1.2035561501979828,-12.618812322616577,0.058074,999,2.48937,-0.45144,0.426596,2.48937,0.45144,4.43121,449.3,4.084545454,449.3,4.084545454,,,,,,,,,,,,,,,,,,,"Bryce Eldridge","33390",805811
"Jared Young","NYM",13.982,50.4539,44.729,10.3014,6.90138,2.03824,0.0427876,1.31899,5.9249,5.47606,4.6377,0.0524123,13.2685,0.726487,0.26101,0.0997392,0.877487,0.699637,0.17579,0.230307,0.0919195,0.262983,0.349526,0.311108,0.366254,0.30003,0.677362,0.135947,3.97319,0.29545,-0.0513813,-0.012689,5.42797,-0.533555,90.8132,-0.0640703,-0.105821,-0.6118962615728378,-0.7531361803412437,0.0350468,999,2.17406,1.43372,1.90011,2.17406,-1.43372,2.46651,46.1,3.292857142,46.1,3.292857142,,,,,,,,,,,,,,,,,,,"Jared Young","20404",676724
"Tristan Gray","MIN",12.8335,46.8015,43.1915,9.07219,5.42674,2.06943,0.0673461,1.50868,4.59096,4.94221,2.98451,0.0270409,13.522,0.249063,0.192249,0.184196,0.47771,0.120584,0.0454953,0.210046,0.0637694,0.288922,0.220715,0.263974,0.365867,0.274408,0.629841,0.155821,2.69296,0.266761,-0.0113891,-0.0515083,4.06145,-1.46851,69.3774,-0.0628975,-0.0507878,-1.7520734444260597,0.41132524982094765,0.027633,999,3.3901,1.98465,1.89149,3.3901,-1.98465,2.47802,41,3.153846153,41,3.153846153,,,,,,,,,,,,,,,,,,,"Tristan Gray","19877",656484
"Christian Encarnacion-Strand","CIN",36.6421,147.117,135.995,32.9214,20.1795,6.69721,0.171357,5.87332,16.4733,19.2863,7.89681,0.169858,37.478,1.90648,1.23292,0.0864333,2.36053,0.966256,0.32359,0.242079,0.053677,0.254749,0.210705,0.290584,0.423409,0.307426,0.713993,0.18133,3.11688,0.288125,0.0410596,-0.13608,16.7106,-0.672414,91.3015,-0.0950204,-0.0656634,-1.6117319911718369,-3.288807414472103,-0.000605153,559.6500244140625,1.9718,2.46637,1.48631,1.9718,-2.46637,3.01826,157.4,4.254054054,157.4,4.254054054,,,,,,,,,,,,,,,,,,,"Christian Encarnacion-Strand","30011",687952
"Michael Toglia","CIN",13.99,57.5578,51.6886,10.5931,6.23461,2.0369,0.0650111,2.25663,6.05662,6.75858,5.45032,0.178856,19.9723,0.172048,0.221841,0.0250234,0.817891,0.301481,0.14675,0.204942,0.0946929,0.346996,0.272893,0.281848,0.377839,0.288064,0.659687,0.172897,2.67842,0.280866,0.014773,-0.0768958,5.63301,-1.16789,78.0379,-0.0621228,0.824923,-1.5603329613804817,-0.36250030994415283,-0.000805298,697.9400024414062,3.5021,2.58551,1.81767,3.5021,-2.58551,2.57644,49.2,3.514285714,49.2,3.514285714,,,,,,,,,,,,,,,,,,,"Michael Toglia","25845",669911
"Luken Baker","ARI",8.63309,32.516,28.9651,6.30117,3.88278,1.25076,0.0195096,1.14812,3.54958,3.90491,3.21924,0.0689004,8.79598,0.122326,0.194972,0.0143902,0.801083,0.0226769,0.0123996,0.217543,0.0990046,0.270512,0.36599,0.296685,0.380986,0.296889,0.677671,0.163443,1.90379,0.268165,-0.0323096,-0.0477804,3.41522,-0.426795,88.6552,-0.08009,0.0687677,-0.5160827860236168,-0.5973659753799438,-0.00132662,999,1.7768,1.25859,1.95594,1.7768,-1.25859,2.39208,25.9,2.877777777,25.9,2.877777777,,,,,,,,,,,,,,,,,,,"Luken Baker","21497",663609
"Dominic Smith",,66.0786,266.765,240.458,57.8244,39.5888,11.4336,0.617845,6.18414,27.6588,28.8973,20.7065,0.315201,55.4616,3.06752,2.13743,0.395738,5.36335,1.8862,0.481476,0.240476,0.0776206,0.207904,0.373348,0.306335,0.370319,0.297465,0.676654,0.129843,3.37592,0.285384,-0.619589,-0.236152,28.1437,-3.37665,89.0511,-0.855741,0.151352,-4.307848036289215,-4.9473037123680115,-0.023191,999,2.47771,1.54292,1.08131,2.47771,-1.54292,3.55825,254.6,3.857575757,254.6,3.857575757,,,,,,,,,,,,,,,,,,,"Dominic Smith","15653",642086
"Carlos Santana",,68.959,286.293,254.008,55.9093,36.715,10.5608,0.139293,8.49422,30.2698,32.1444,28.3382,0.502645,53.7784,1.63543,1.91979,0.391102,5.05798,2.76422,0.639865,0.220108,0.0989833,0.187844,0.526944,0.300393,0.363104,0.292835,0.663497,0.142996,3.09916,0.244843,-0.745089,-0.14613,29.1278,-4.69991,85.8709,-0.891219,1.03313,-5.672108471393585,-4.287778735160828,-0.0276762,999,2.78883,0.0423028,0.833328,2.78883,-0.0423028,3.8889,259.6,3.76231884,259.6,3.76231884,,,,,,,,,,,,,,,,,,,"Carlos Santana","2396",467793
"Billy Cook","PIT",15.9276,58.8395,54.2653,11.7304,7.47788,2.51053,0.125825,1.61621,6.03368,5.73239,3.92713,0.0855134,16.1702,0.400667,0.173178,0.0731826,0.484699,0.920917,0.30608,0.216168,0.066743,0.274818,0.242863,0.273256,0.35642,0.275722,0.629676,0.140252,4.18789,0.275952,0.0378414,-0.0185344,5.16884,-1.7835,72.5798,0.019307,-0.179315,-1.892897529527545,-0.5889754146337509,-0.0536393,999,4.0485,1.32298,1.8624,4.0485,-1.32298,2.51681,54.6,3.4125,54.6,3.4125,,,,,,,,,,,,,,,,,,,"Billy Cook","29573",695257
