Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Cole Duensing",,0,0,0,5.50021,1,0,0,0,,0.977653,5,1,1,1,0,1,0,0,1,7.1517,5.04823,1.41667,1.81364,0.148011,0.104478,0.04353322833776474,0.267205,1.82948,0.284441,0.750951,,,6.02911,-0.0142027,-0.0489647,999,,,,,,,3.6346293091774,3.7177104366347904,3.8882630467414856,3.977141787954108,,,,,,,,,,,,,,,,,,,"Cole Duensing","sa918090",670033
"Andrew Marrero",,0,0,0,5.11262,1,0,0,0,,1.42045,7,1,1,1,0,1,0,0,1,8.16047,5.61175,1.45418,1.28314,0.194913,0.134037,0.06087622046470642,0.252492,1.62634,0.294364,0.705023,,,5.21596,-0.0142175,-0.0269387,999,,,,,,,6.911313033103944,4.865587798964701,6.1022385358810425,4.2959966108235275,,,,,,,,,,,,,,,,,,,"Andrew Marrero","sa3016941",687817
"Liam Paddack","CHW",0,0,0,5.53766,1,0,0,0,,1.33333,6,1,1,1,0,1,0,0,1,6.76326,5.78957,1.16818,1.28307,0.163687,0.140122,0.02356569468975067,0.262811,1.6658,0.293645,0.677778,,,5.58614,-0.014228,-0.0311745,999,,,,,,,6.266666960716249,4.7000000804662685,5.666666865348816,4.250000022351741,,,,,,,,,,,,,,,,,,,"Liam Paddack","sa3039330",822473
"Cam Brown",,0,0,0,5.46391,1,0,0,0,,1.42002,6,1,1,1,0,1,0,0,1,5.40137,4.4044,1.22636,1.21022,0.139405,0.113674,0.025730885565280914,0.272856,1.51698,0.294621,0.642644,,,5.29994,-0.0142285,-0.0275915,999,,,,,,,6.908139944076538,4.864822495534328,6.100094556808472,4.295784026537313,,,,,,,,,,,,,,,,,,,"Cam Brown","sa3018260",674967
"Max McDowell",,0,0,0,4.89923,1,0,0,0,,1.03333,7,2,1,1,0,1,0,0,1,11.2681,6.00835,1.87542,2.11369,0.17886,0.0953706,0.08348889648914337,0.259384,2.29028,0.291007,0.86451,,,5.9164,-0.0142633,-0.0470349,999,,,,,,,1.4466664314270021,1.3999998154178688,4.166666507720947,4.032258034744817,,,,,,,,,,,,,,,,,,,"Max McDowell","sa875626",664120
"Josh Mollerus","TEX",0,0,0,5.44906,1,0,0,0,,1.39009,6,1,1,1,0,1,0,0,1,6.47503,4.51441,1.4343,1.4541,0.169905,0.118458,0.05144689977169037,0.257182,1.44889,0.280382,0.644155,,,5.44985,-0.0142774,-0.0299436,999,,,,,,,6.686644744873048,4.810234273592699,5.950435638427734,4.280620631553528,,,,,,,,,,,,,,,,,,,"Josh Mollerus","sa3022666",802979
"Zach Penrod","WSN",0,0,0,4.79865,1,0,0,0,,1.95336,9,2,1,1,0,1,0,0,2,8.8756,5.67303,1.56453,1.39367,0.202822,0.129638,0.07318419218063354,0.240162,1.63261,0.279465,0.741803,,,5.24269,-0.014291,0.00270695,999,,,,,,,10.254840779304505,5.249855250948298,10.766784310340881,5.511939225964691,,,,,,,,,,,,,,,,,,,"Zach Penrod","25368",683068
"Jay Schueler","TOR",0,0,0,5.92256,1,0,0,0,,1.10389,5,1,1,1,0,1,0,0,1,5.35805,4.70078,1.13982,1.43647,0.134775,0.118242,0.016532741487026215,0.277719,1.58969,0.293927,0.637477,,,5.74104,-0.0143131,-0.0435321,999,,,,,,,4.568774104118347,4.138800747768353,4.5194419622421265,4.094111318824543,,,,,,,,,,,,,,,,,,,"Jay Schueler","sa3025300",700849
"Jacob Stretch","BAL",0,0,0,5.31412,1,0,0,0,,1.67273,7,2,1,1,0,1,0,0,1,7.25618,4.31005,1.68355,1.44542,0.185436,0.110146,0.07528986781835556,0.260651,1.4744,0.292696,0.663831,,,5.19601,-0.0143282,-0.0154968,999,,,,,,,6.178181481361389,3.693478160012081,7.363636136054993,4.402173896776142,,,,,,,,,,,,,,,,,,,"Jacob Stretch","sa3068935",811710
"Chase Renner","MIA",0,0,0,5.44652,1,0,0,0,,1.16667,6,1,1,1,0,1,0,0,1,7.18319,4.97075,1.44509,1.54727,0.159626,0.110461,0.04916542023420334,0.269412,1.73518,0.295556,0.718775,,,5.60206,-0.0143373,-0.0364795,999,,,,,,,5.033333039283754,4.31428560918691,4.833333134651184,4.14285711366303,,,,,,,,,,,,,,,,,,,"Chase Renner","sa3040620",702041
"Jenrry Gonzalez",,0,0,0,5.35296,1,0,0,0,,1.84944,8,2,1,1,0,1,0,0,1,6.24391,4.06335,1.53664,1.39148,0.168854,0.109885,0.058968685567379,0.259649,1.38891,0.283426,0.630546,,,5.25251,-0.0143433,-0.00361559,999,,,,,,,7.485865545272827,4.047636216487075,8.247206449508667,4.459296163949528,,,,,,,,,,,,,,,,,,,"Jenrry Gonzalez","sa3006485",678404
"Taylor Rashi","ARI",1,0,0,4.73189,10,0,0,1,,10,43,10,6,5,1,4,,0,8,7.51957,3.92538,1.91563,1.15035,0.19281,0.100651,0.09215869754552841,0.259268,1.4341,0.301524,0.685054,,,4.57847,-0.0143453,-0.0286792,999,,,,,,,43.7,4.37,45,4.5,,,,,,,,,,,,,,,,,,,"Taylor Rashi","26344",688497
"Nick Richmond",,0,0,0,5.34506,1,0,0,0,,1.15087,6,1,1,1,0,1,0,0,1,7.04249,4.92888,1.42882,1.50284,0.155988,0.109173,0.04681558161973953,0.268017,1.73005,0.293289,0.72272,,,5.55511,-0.0143496,-0.0420161,999,,,,,,,4.91646068096161,4.271939999728617,4.75436532497406,4.13109444436906,,,,,,,,,,,,,,,,,,,"Nick Richmond","sa3011538",689968
"Freddy Pacheco",,0,0,0,5.4608,1,0,0,0,,1.18207,5,1,1,1,0,1,0,0,1,6.86672,5.00242,1.37268,1.50415,0.166595,0.121365,0.045230209827423096,0.259247,1.58503,0.283588,0.68267,,,5.6112,-0.0143497,-0.0388015,999,,,,,,,5.14731194972992,4.354492974173337,4.910345911979675,4.15402582615926,,,,,,,,,,,,,,,,,,,"Freddy Pacheco","sa3006164",681643
"Diego Dominguez","TOR",0,0,0,5.65771,1,0,0,0,,1.50385,6,2,1,1,0,1,0,0,1,4.83309,4.2493,1.13739,1.21266,0.124983,0.109886,0.015096820890903473,0.281176,1.53373,0.298619,0.62979,,,5.37614,-0.0143498,-0.0233395,999,,,,,,,4.928461647033692,3.2772378918851395,6.519230842590332,4.335038369658894,,,,,,,,,,,,,,,,,,,"Diego Dominguez","sa3019063",800435
"Chase Gockel",,0,0,0,5.57149,1,0,0,0,,0.556592,4,1,0,0,0,0,0,0,1,9.94814,7.88951,1.26093,2.22189,0.157907,0.12523,0.032676756381988525,0.263314,2.46704,0.286605,0.8442,,,7.01375,-0.0143546,0.0302458,999,,,,,,,3.518780267238617,6.322010956661997,4.7829596400260925,8.593296811126676,,,,,,,,,,,,,,,,,,,"Chase Gockel","sa3022741",813905
"Jaydenn Estanista","PHI",0,0,0,5.3618,1,0,0,0,,1.40955,6,1,1,1,0,1,0,0,1,7.30648,5.34872,1.36603,1.38026,0.183721,0.134493,0.049227893352508545,0.25236,1.54584,0.284518,0.672469,,,5.45,-0.0143744,-0.0237955,999,,,,,,,6.830672287940979,4.8459939623643615,6.047751545906067,4.290553878434545,,,,,,,,,,,,,,,,,,,"Jaydenn Estanista","sa3016230",692838
"Curtis Washington Jr.","SEA",0,0,0,5.31637,1,0,0,0,,0.524268,4,1,0,0,0,0,0,0,1,9.80954,7.17132,1.36789,2.2195,0.155707,0.113831,0.04187653958797455,0.259649,2.3865,0.280633,0.853068,,,6.79381,-0.014383,0.0284546,999,,,,,,,3.2795816659927364,6.255546710378666,4.621338963508606,8.814844298737777,,,,,,,,,,,,,,,,,,,"Curtis Washington Jr.","sa3019803",690944
"Hayden Nierman",,0,0,0,5.62025,1,0,0,0,,1.07758,5,1,1,1,0,1,0,0,1,5.90632,4.87506,1.21154,1.37196,0.137656,0.113621,0.024035021662712097,0.277632,1.69961,0.299072,0.68467,,,5.5942,-0.0143871,-0.0456622,999,,,,,,,4.374080348014832,4.059175875167587,4.387892127037048,4.071993298657663,,,,,,,,,,,,,,,,,,,"Hayden Nierman","sa3020573",805988
"José Geraldo",,0,0,0,5.26833,1,0,0,0,,1.26426,6,1,1,1,0,1,0,0,1,7.10266,5.05777,1.40431,1.38795,0.17372,0.123705,0.0500149205327034,0.256199,1.56807,0.285519,0.686838,,,5.40912,-0.0143878,-0.0365511,999,,,,,,,5.7555155754089355,4.552481893138685,5.32129430770874,4.209022748094079,,,,,,,,,,,,,,,,,,,"Jose Geraldo","sa3006070",678980
"Hunter Gregory","TOR",0,0,0,5.17688,1,0,0,0,,1.61459,7,2,1,1,0,1,0,0,1,7.06706,4.82212,1.46555,1.40752,0.172912,0.117985,0.05492787063121796,0.254773,1.54276,0.282509,0.690813,,,5.36412,-0.0144372,-0.0176452,999,,,,,,,5.747969889640809,3.5600171055185608,7.072952628135681,4.380647920244929,,,,,,,,,,,,,,,,,,,"Hunter Gregory","sa3017754",695347
"Gerlin Rosario","TBR",0,0,0,5.11595,1,0,0,0,,1.7468,7,2,1,1,0,1,0,0,1,6.01873,4.05424,1.48455,1.41134,0.157447,0.106057,0.051389917731285095,0.252459,1.39696,0.270111,0.659155,,,5.33134,-0.0144411,-0.00929256,999,,,,,,,6.726294016838074,3.850645487389061,7.733982443809509,4.427523465707913,,,,,,,,,,,,,,,,,,,"Gerlin Rosario","sa3019251",703895
"Tyler Davis","CHW",1,1,0,4.64953,12,0,0,1,,12,53,11,7,6,2,6,,1,11,8.10079,4.68776,1.72807,1.30524,0.203246,0.117614,0.08563173562288284,0.23928,1.44354,0.276651,0.708815,,,4.93777,-0.0144495,-0.0333427,999,,,,,,,40.600000000000016,3.3833333333333346,39,3.25,,,,,,,,,,,,,,,,,,,"Tyler Davis","sa3024515",699823
"Melvin Pineda","SFG",0,0,0,5.10782,1,0,0,0,,1.3957,6,1,1,1,0,1,0,0,1,7.90642,5.1643,1.53098,1.34289,0.192796,0.12593,0.06686584651470184,0.252378,1.56525,0.290354,0.696999,,,5.20241,-0.0144695,-0.0284603,999,,,,,,,6.728159546852112,4.820644028672125,5.978486180305481,4.283512230186701,,,,,,,,,,,,,,,,,,,"Melvin Pineda","sa3018815",703941
"Julio Ortiz","TOR",0,0,0,4.97537,1,0,0,0,,1.38789,7,1,1,1,0,1,0,0,2,10.2517,7.61974,1.34541,1.29956,0.22532,0.167473,0.05784732103347778,0.232598,1.80994,0.286529,0.750189,,,5.47577,-0.0144833,-0.0292532,999,,,,,,,8.670406150817872,6.2471731471829735,7.9394636154174805,5.720516783010642,,,,,,,,,,,,,,,,,,,"Julio Ortiz","sa3009615",683650
"Alejandro Torres","HOU",0,0,0,5.22358,1,0,0,0,,1.5991,7,2,1,1,0,1,0,0,1,7.14361,4.45611,1.6031,1.45805,0.178601,0.11141,0.0671917125582695,0.256787,1.49612,0.285137,0.679265,,,5.2918,-0.0144857,-0.0184158,999,,,,,,,5.633346128463745,3.5228210937191324,6.995504140853882,4.374648563503086,,,,,,,,,,,,,,,,,,,"Alejandro Torres","sa3023265",687776
"Jaylen Paden","ATL",0,0,0,5.1615,1,0,0,0,,1.5,7,2,1,1,0,1,0,0,1,7.40374,4.2535,1.74062,1.48814,0.170201,0.0977816,0.07241928577423096,0.266715,1.6215,0.296286,0.715903,,,5.21678,-0.0144876,-0.0202127,999,,,,,,,4.900000000000001,3.2666666666666675,6.5,4.333333333333333,,,,,,,,,,,,,,,,,,,"Jaylen Paden","sa3069161",814511
"Trey Dillard",,0,0,0,5.54004,1,0,0,0,,1.19053,6,1,1,1,0,1,0,0,1,7.71271,5.85475,1.31734,1.44308,0.175374,0.133127,0.0422467440366745,0.26406,1.75338,0.298336,0.707081,,,5.63563,-0.0144878,-0.0350154,999,,,,,,,5.209920692443848,4.376136229824547,4.952649116516113,4.160037841617929,,,,,,,,,,,,,,,,,,,"Trey Dillard","sa3023309",669366
"Noah Song","BOS",0,0,0,5.37871,1,0,0,0,,1.81962,8,2,1,1,0,1,0,0,1,6.96497,4.58617,1.51869,1.33826,0.171055,0.112633,0.05842149257659912,0.269687,1.57824,0.302619,0.675511,,,5.20513,-0.0144959,-0.00226893,999,,,,,,,7.265188980102539,3.992695426124601,8.098100662231445,4.45043474614913,,,,,,,,,,,,,,,,,,,"Noah Song","sa3011695",679977
"Jared Johnson","ATH",0,0,0,5.27068,1,0,0,0,,1.74354,8,2,1,1,0,1,0,0,1,7.00419,5.21456,1.3432,1.17019,0.174989,0.130278,0.04471123218536377,0.26302,1.58263,0.300484,0.673278,,,5.16821,-0.0144988,-0.00898193,999,,,,,,,6.702170777320862,3.8440092452777943,7.717682957649231,4.426453104077064,,,,,,,,,,,,,,,,,,,"Jared Johnson","sa3011626",687991
"Billy Sullivan",,0,0,0,5.11378,1,0,0,0,,1.08297,6,1,1,1,0,1,0,0,1,7.86033,6.18006,1.27189,1.23359,0.168599,0.132558,0.03604075312614441,0.260858,1.84242,0.29785,0.740263,,,5.41909,-0.0145013,-0.0443189,999,,,,,,,4.413981699943543,4.075809728865781,4.414852499961853,4.076613813573828,,,,,,,,,,,,,,,,,,,"Billy Sullivan","sa3014918",676907
"Carlos Franco","ATH",0,0,0,5.63167,1,0,0,0,,0.784723,5,1,1,0,0,0,0,0,1,7.93782,5.5555,1.42882,1.9205,0.147156,0.102991,0.044165074825286865,0.277705,2.09168,0.299253,0.785435,,,6.198,-0.0145189,-0.0576038,999,,,,,,,5.206946992874146,6.6353985656407,5.923612833023071,7.5486714478643355,,,,,,,,,,,,,,,,,,,"Carlos Franco","sa3015580",691863
"Gregori Ramirez","ARI",0,0,0,5.60208,1,0,0,0,,0.818182,4,1,1,1,0,0,0,0,1,6.45486,5.33759,1.20932,1.52017,0.137337,0.113566,0.023771561682224274,0.276037,1.85427,0.29659,0.725936,,,5.85627,-0.0145314,-0.0542623,999,,,,,,,5.454545414447784,6.666666661809991,6.090909063816071,7.444444460633361,,,,,,,,,,,,,,,,,,,"Gregori Ramirez","sa3020412",806646
"Justin Kelly",,0,0,0,5.73939,1,0,0,0,,1.19414,6,1,1,1,0,1,0,0,1,5.2025,4.31334,1.20614,1.43904,0.124856,0.103517,0.021339334547519684,0.281503,1.63305,0.295738,0.664585,,,5.65088,-0.0145497,-0.0390256,999,,,,,,,5.236662149429321,4.3852870292522805,4.970717668533325,4.162579730347856,,,,,,,,,,,,,,,,,,,"Justin Kelly","sa3017072",702124
"Ryan Bruno","ARI",0,0,0,5.12492,1,0,0,0,,1.50833,6,1,1,1,0,1,0,0,1,7.45523,5.31711,1.40212,1.17332,0.193462,0.137978,0.05548371374607086,0.25096,1.50383,0.2921,0.667429,,,5.10395,-0.0146274,-0.0192801,999,,,,,,,7.561666607856752,5.013259655932747,6.541666626930237,4.3370165710924296,,,,,,,,,,,,,,,,,,,"Ryan Bruno","sa3027909",691943
"Connor Holden",,0,0,0,5.49511,1,0,0,0,,1.43022,6,2,1,1,0,1,0,0,1,4.89351,3.62403,1.35029,1.3791,0.123011,0.0910991,0.031911514699459076,0.278083,1.5066,0.290481,0.649908,,,5.39072,-0.0146458,-0.0262559,999,,,,,,,4.383658051490785,3.0650148959095036,6.15112030506134,4.300808854178952,,,,,,,,,,,,,,,,,,,"Connor Holden","sa3020401",801127
"Jimmy Loper",,0,0,0,5.06096,1,0,0,0,,1.76186,8,2,1,1,0,1,0,0,1,6.24341,4.13014,1.51167,1.30045,0.160199,0.105975,0.05422387272119522,0.258206,1.44592,0.28231,0.668799,,,5.14932,-0.0146524,-0.0103937,999,,,,,,,6.837751746177674,3.88098837182946,7.80929172039032,4.4324174793273325,,,,,,,,,,,,,,,,,,,"Jimmy Loper","sa3020838",803182
"Jefferson Lopez",,0,0,0,5.59975,1,0,0,0,,1.39112,7,2,1,1,0,1,0,0,1,6.8708,4.36467,1.57419,1.71763,0.16043,0.101913,0.05851686745882034,0.268552,1.61842,0.288582,0.69481,,,5.70323,-0.0146537,-0.0217308,999,,,,,,,4.094324731826782,2.9431753713622792,5.95562481880188,4.281157317961658,,,,,,,,,,,,,,,,,,,"Jefferson Lopez","sa3010375",686627
"D.J. Carpenter","STL",0,0,0,5.50813,1,0,0,0,,1.02778,5,1,1,1,0,1,0,0,1,6.78179,5.49019,1.23526,1.35747,0.156633,0.126802,0.029830917716026306,0.268428,1.72219,0.29681,0.697364,,,5.59155,-0.0146662,-0.0468371,999,,,,,,,4.005555653572083,3.8972973424383457,4.138888955116272,4.027027039566207,,,,,,,,,,,,,,,,,,,"D.J. Carpenter","sa3020444",681884
"Garrett Hodges","MIL",0,0,0,5.32191,1,0,0,0,,1.2875,6,1,1,1,0,1,0,0,1,7.39248,5.78483,1.27791,1.27918,0.182925,0.143144,0.03978085517883301,0.252315,1.59939,0.288023,0.6809,,,5.43672,-0.0146813,-0.0323484,999,,,,,,,5.927500176429749,4.603883546923971,5.4375001192092896,4.2233009852566585,,,,,,,,,,,,,,,,,,,"Garrett Hodges","sa3067071",823748
"Brandon Neeck","PIT",0,0,0,5.4466,1,0,0,0,,1.30808,6,1,1,1,0,1,0,0,1,6.7487,5.10017,1.32323,1.45877,0.167069,0.126258,0.04081062972545624,0.256523,1.55892,0.280828,0.674125,,,5.6034,-0.0146948,-0.0310562,999,,,,,,,6.079813742637635,4.647880929500105,5.5404146909713745,4.235522480416695,,,,,,,,,,,,,,,,,,,"Brandon Neeck","sa3021978",677957
"Bernie Martinez",,0,0,0,4.65945,1,0,0,0,,1.86356,8,2,1,1,0,1,0,0,1,6.8639,3.51568,1.95237,1.41381,0.170215,0.0871842,0.08303118497133255,0.249686,1.3999,0.272923,0.70717,,,4.9671,-0.0147001,-0.0111282,999,,,,,,,7.590358710289002,4.073037956165065,8.31780993938446,4.463393218736301,,,,,,,,,,,,,,,,,,,"Bernie Martinez","sa3010142",689852
"Ryan Cabarcas",,0,0,0,5.33791,1,0,0,0,,1.36957,7,2,1,1,0,1,0,0,1,7.51501,4.79173,1.56833,1.4987,0.169694,0.1082,0.061493538320064545,0.268447,1.69543,0.29917,0.71643,,,5.39467,-0.0147673,-0.0310233,999,,,,,,,3.9347828388214117,2.873015975807978,5.847826242446899,4.269841286420641,,,,,,,,,,,,,,,,,,,"Ryan Cabarcas","sa3067309",686572
"Spencer Stockton",,0,0,0,5.48635,1,0,0,0,,1.72928,8,2,1,1,0,1,0,0,1,6.61761,4.11016,1.61006,1.61563,0.167508,0.104038,0.06346955895423889,0.261528,1.47238,0.281647,0.660551,,,5.51592,-0.014778,-0.00399792,999,,,,,,,6.59664285182953,3.8146846535268777,7.646380305290222,4.421723331214013,,,,,,,,,,,,,,,,,,,"Spencer Stockton","sa3011500",691526
"Zach Fogell","BOS",0,0,0,5.42428,1,0,0,0,,1.84791,8,2,1,1,0,1,0,0,1,6.47382,4.5643,1.41836,1.26215,0.162843,0.114811,0.048032306134700775,0.272001,1.55679,0.303193,0.660451,,,5.1943,-0.0147868,-0.000774798,999,,,,,,,7.474542284011842,4.04486027779939,8.239555597305298,4.458848431903127,,,,,,,,,,,,,,,,,,,"Zach Fogell","sa3023280",808820
"Christian Ruebeck","LAD",0,0,0,5.54904,1,0,0,0,,1.04845,5,1,1,1,0,1,0,0,1,8.87617,6.6355,1.33768,1.61742,0.200548,0.149922,0.05062590539455414,0.24652,1.75242,0.283011,0.718942,,,5.89846,-0.014807,-0.044201,999,,,,,,,4.158517599105837,3.966354376373364,4.242241621017456,4.046209548992601,,,,,,,,,,,,,,,,,,,"Christian Ruebeck","sa3020900",687199
"Miguel Martinez",,0,0,0,5.99406,1,0,0,0,,1.09214,5,1,1,1,0,0,0,0,1,4.48856,4.05281,1.10752,1.31988,0.118166,0.106695,0.011471644043922424,0.288879,1.52569,0.301808,0.604573,,,5.53815,-0.0148314,-0.0436138,999,,,,,,,7.4818506956100475,6.8506208828614295,7.460709929466248,6.83126372379524,,,,,,,,,,,,,,,,,,,"Miguel Martinez","sa3015445",692392
"A.J. Labas",,0,0,0,5.66647,1,0,0,0,,1.51765,7,2,1,1,0,1,0,0,1,5.15921,3.89685,1.32394,1.31418,0.13187,0.0996039,0.03226587921380997,0.283843,1.53032,0.30232,0.635535,,,5.33013,-0.0148325,-0.0212844,999,,,,,,,5.030618000030517,3.314739509448605,6.588255405426025,4.341087017653001,,,,,,,,,,,,,,,,,,,"A.J. Labas","sa3017638",669332
"Juan Mendez",,0,0,0,5.49987,1,0,0,0,,1.1828,6,1,1,1,0,1,0,0,1,7.12236,5.16946,1.37778,1.50759,0.163627,0.118761,0.04486528038978577,0.26631,1.69435,0.293368,0.703435,,,5.62286,-0.0148666,-0.0382793,999,,,,,,,5.152703642845154,4.356369016129467,4.913988947868347,4.154546948924851,,,,,,,,,,,,,,,,,,,"Juan Mendez","sa3015336",695996
"Andrés Nolaya","BAL",0,0,0,5.34641,1,0,0,0,,1.61111,7,2,1,1,0,1,0,0,1,6.71423,3.94274,1.70294,1.51729,0.170964,0.100394,0.07057035714387894,0.263252,1.45875,0.287618,0.662391,,,5.29414,-0.0148673,-0.01868,999,,,,,,,5.72222261428833,3.5517242644828184,7.055555820465088,4.3793103652391645,,,,,,,,,,,,,,,,,,,"Andres Nolaya","sa3018563",800438
"Ben Sears","KCR",0,0,0,5.62339,1,0,0,0,,1.54155,7,2,1,1,0,1,0,0,1,5.11374,3.47231,1.47272,1.41004,0.129747,0.0881003,0.04164697229862213,0.284027,1.50676,0.299301,0.640288,,,5.33327,-0.0148676,-0.0178888,999,,,,,,,5.207441186904908,3.378063857767891,6.707730531692505,4.351300622220627,,,,,,,,,,,,,,,,,,,"Ben Sears","sa3020178",700786
"LJ McDonough","ATL",0,0,0,5.27126,1,0,0,0,,1.26977,6,1,1,1,0,1,0,0,1,7.19476,5.3485,1.34519,1.29165,0.170073,0.12643,0.043642833828926086,0.262002,1.65538,0.295324,0.698319,,,5.35333,-0.0148748,-0.0320605,999,,,,,,,5.796310544013977,4.56484466161335,5.34885847568512,4.212456850448152,,,,,,,,,,,,,,,,,,,"LJ McDonough","sa3023172",690229
"Brooks Crawford",,0,0,0,5.41923,1,0,0,0,,1.9167,8,2,1,1,0,1,0,0,1,6.25024,4.31066,1.44995,1.44183,0.164071,0.113156,0.05091458559036255,0.259438,1.4402,0.281025,0.643577,,,5.41188,-0.0148757,0.00602257,999,,,,,,,7.983560633659361,4.165269230695074,8.583486914634705,4.47826923075727,,,,,,,,,,,,,,,,,,,"Brooks Crawford","sa3011554",663883
"Bayden Root",,0,0,0,5.28769,1,0,0,0,,1.47998,7,1,1,1,0,1,0,0,1,6.08591,4.64033,1.31152,1.26835,0.153955,0.117386,0.03656867891550064,0.263022,1.52179,0.287619,0.664473,,,5.31507,-0.0148882,-0.0224618,999,,,,,,,7.351820182800294,4.9675276296229,6.39987850189209,4.324313230450805,,,,,,,,,,,,,,,,,,,"Bayden Root","sa3023040",694843
"Landry Jurecka","SDP",0,0,0,5.10972,1,0,0,0,,1.51667,7,2,1,1,0,1,0,0,1,6.37726,4.17646,1.52695,1.38394,0.149956,0.0982061,0.05175013095140457,0.265519,1.58166,0.287989,0.703727,,,5.26533,-0.0149087,-0.0236377,999,,,,,,,5.023333215713502,3.312087869246849,6.583333253860474,4.340659333749492,,,,,,,,,,,,,,,,,,,"Landry Jurecka","sa3035000",800970
"Brian Fitzpatrick","MIL",0,0,0,4.68546,8,0,0,1,,8,35,8,5,4,1,4,,0,7,7.64292,4.1771,1.82972,1.33375,0.194106,0.106085,0.0880209356546402,0.244553,1.40847,0.277975,0.699298,,,4.90361,-0.014914,-0.0313593,999,,,,,,,32.10000000000001,4.012500000000001,33,4.125,,,,,,,,,,,,,,,,,,,"Brian Fitzpatrick","sa3020265",702153
"Tejay Antone","CIN",1,1,0,4.57648,12,0,0,1,,12,63,14,7,6,2,6,,1,12,9.00689,4.78729,1.88141,1.42318,0.189363,0.100649,0.08871350437402725,0.2513,1.71161,0.288947,0.77587,,,4.96104,-0.0149378,-0.0206431,999,,,,,,,34.80000000000002,2.9000000000000017,41,3.4166666666666665,,,,,,,,,,,,,,,,,,,"Tejay Antone","16233",622088
"Julio Bonilla",,0,0,0,5.53836,1,0,0,0,,1.25398,6,1,1,1,0,1,0,0,1,7.37641,5.52008,1.33629,1.41945,0.171772,0.128544,0.04322785139083862,0.266027,1.70425,0.298771,0.695765,,,5.5583,-0.0149552,-0.0347005,999,,,,,,,5.679454064369203,4.529141454313463,5.269901394844055,4.20253929286485,,,,,,,,,,,,,,,,,,,"Julio Bonilla","sa3011372",691083
"Brady Hill","WSN",0,0,0,6.45173,1,0,0,0,,1.10089,5,1,1,1,0,1,0,0,1,6.30959,5.60154,1.1264,1.53744,0.152419,0.135315,0.017103999853134155,0.28699,1.74765,0.31303,0.639503,,,5.98984,-0.0149622,-0.029479,999,,,,,,,4.546588063240051,4.12991934866475,4.504451394081116,4.091644263517986,,,,,,,,,,,,,,,,,,,"Brady Hill","sa3020559",687984
"Will Armbruester","MIN",0,0,0,5.69279,1,0,0,0,,1.86957,7,2,1,1,0,1,0,0,1,4.5858,3.1778,1.44307,1.3018,0.128128,0.0887886,0.03933960199356079,0.285041,1.37384,0.29933,0.583077,,,5.18346,-0.014975,-0.0029755,999,,,,,,,7.634782838821411,4.08372098539506,8.3478262424469,4.4651162879669455,,,,,,,,,,,,,,,,,,,"Will Armbruester","sa3067413",687006
"Eduardo Herrera",,0,0,0,5.07984,1,0,0,0,,1.37177,6,1,1,1,0,1,0,0,1,7.41828,5.79613,1.27987,1.2452,0.185372,0.144837,0.040535300970077515,0.242879,1.554,0.277161,0.689202,,,5.38477,-0.0149908,-0.0306226,999,,,,,,,6.551070833206177,4.775646329562075,5.8588316440582275,4.2710128693227984,,,,,,,,,,,,,,,,,,,"Eduardo Herrera","sa3002702",672620
"Chen Zhong-Ao Zhuang","ATH",1,0,0,5.16829,10,0,0,1,,10,42,11,6,6,2,3,,0,7,6.3198,2.71757,2.32554,1.53555,0.165224,0.0710475,0.0941760316491127,0.2702,1.35709,0.291708,0.652712,,,4.98366,-0.0150058,-0.028178,999,,,,,,,29.799999999999997,2.9799999999999995,33,3.3,,,,,,,,,,,,,,,,,,,"Chen Zhong-Ao Zhuang","sa3018174",800018
"Samuel Carpio","MIA",0,0,0,5.11062,1,0,0,0,,1.50186,7,1,1,1,0,1,0,0,1,8.18843,6.62057,1.23682,1.10275,0.191957,0.155203,0.036754608154296875,0.250522,1.72343,0.297282,0.710886,,,5.29859,-0.0150224,-0.0192717,999,,,,,,,7.513772988319397,5.0029742529383405,6.509306073188782,4.334159514705094,,,,,,,,,,,,,,,,,,,"Samuel Carpio","sa3022650",815704
"Gavin Bruni","WSN",0,0,0,5.45718,1,0,0,0,,1.36471,6,1,1,1,0,1,0,0,1,7.69204,5.44346,1.41308,1.43185,0.185312,0.131141,0.05417130887508392,0.258776,1.62736,0.293922,0.687081,,,5.47597,-0.0150402,-0.0276766,999,,,,,,,6.498823809623719,4.762069038711886,5.823529601097107,4.26724139964219,,,,,,,,,,,,,,,,,,,"Gavin Bruni","sa3027900",696491
