Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Mitch Garver","SEA",11,45,39,8,5,2,0,1,5,5,5,0,13,1,0,0,,0,0,0.211027,0.108501,0.279604,0.388053,0.304026,0.359861,0.294759,0.663887,0.148834,2.86424,0.268595,-0.120343,-0.0596357,4.62796,-0.665502,94.1235,-0.179978,-0.615745,-0.49027077853679657,0.25925540924072266,0.134124,999,,,,,,,39,3.545454545,39,3.545454545,,,,,,,,,,,,,,,,,,,"Mitch Garver","15161",641598
"Adrian Del Castillo","ARI",29,124,111,25,16,6,1,4,14,14,11,0,33,1,1,0,,0,0,0.228259,0.0864087,0.268656,0.321634,0.299477,0.384566,0.299151,0.684044,0.156307,3.15495,0.290611,-0.0724008,-0.210435,13.209,-1.39531,89.5289,-0.282836,0.853078,-1.8167667388916016,-1.096921682357788,0.122623,999,,,,,,,125.7,4.334482758,125.7,4.334482758,,,,,,,,,,,,,,,,,,,"Adrian Del Castillo","29554",680728
"Andrew McCutchen","TEX",45,196,170,38,25,7,0,6,21,21,22,0,47,1,1,0,,1,1,0.220373,0.114163,0.240923,0.473857,0.313921,0.363423,0.301004,0.677344,0.14305,2.47751,0.267169,-0.542529,-0.331251,21.2412,-1.91771,93.2997,-0.873781,0.81953,-2.421605885028839,-3.1804702281951904,0.117038,999,,,,,,,187.6,4.168888888,187.6,4.168888888,,,,,,,,,,,,,,,,,,,"Andrew McCutchen","9847",457705
"Anthony Santander","TOR",13,56,50,12,7,2,0,2,6,7,5,0,12,1,0,0,,0,0,0.231813,0.0929468,0.221154,0.420281,0.30969,0.416664,0.315666,0.726354,0.184851,2.63567,0.262262,-0.0816984,-0.0762428,6.73553,0.118697,102.598,-0.157941,0.150621,0.013518914580345154,-0.9993786364793777,0.0963343,743.9600219726562,,,,,,,59.8,4.6,59.8,4.6,,,,,,,,,,,,,,,,,,,"Anthony Santander","14551",623993
"David Fry","CLE",45,192,172,38,24,8,0,5,20,21,16,0,50,3,1,0,,2,0,0.2233,0.0814754,0.259936,0.313444,0.298352,0.370284,0.294428,0.668636,0.146984,3.78431,0.279777,-0.146658,-0.0610406,19.8238,-2.90971,88.549,-0.207699,0,-2.80440454185009,-2.950000047683716,0.0887756,999,,,,,,,171.8,3.817777777,171.8,3.817777777,,,,,,,,,,,,,,,,,,,"David Fry","24934",681807
"Tyler Black","MIL",3,14,12,3,2,0,0,0,2,1,2,0,3,0,0,0,,1,0,0.226097,0.118739,0.241928,0.490804,0.328637,0.359251,0.307138,0.687888,0.133154,6.44446,0.287442,-0.00114981,0.0315601,1.58695,-0.0672586,96.7391,0.0304103,0.197433,-0.023697350174188614,-0.05256681144237518,0.0398527,999,,,,,,,12.7,4.233333333,12.7,4.233333333,,,,,,,,,,,,,,,,,,,"Tyler Black","29949",672012
"Garrett Stubbs","PHI",5,19,17,4,3,1,0,0,2,2,2,0,5,0,0,0,,0,0,0.22147,0.0800116,0.241899,0.330764,0.292913,0.33338,0.279069,0.626293,0.11191,3.60924,0.277872,-0.0171772,-0.00811075,1.73884,-0.529791,75.1461,-0.0252879,-0.0605396,-0.5908632893115282,0.3144604079425335,0.0370766,999,,,,,,,14.3,2.86,14.3,2.86,,,,,,,,,,,,,,,,,,,"Garrett Stubbs","18067",596117
"Justin Foscue","TEX",3,14,12,3,2,1,0,0,1,2,1,0,3,0,0,0,,0,0,0.225118,0.0851232,0.197453,0.431107,0.301498,0.377827,0.298784,0.679325,0.152709,2.7209,0.25451,-0.00230703,-0.0273613,1.492,-0.162212,91.7705,-0.0296683,0.188724,-0.16546077653765678,-0.061275824904441833,0.026102,999,,,,,,,10.7,3.566666666,10.7,3.566666666,,,,,,,,,,,,,,,,,,,"Justin Foscue","27501",679822
"Mickey Gasper","BOS",2,6,6,1,1,0,0,0,1,1,1,0,1,0,0,0,,0,0,0.241142,0.0982535,0.192836,0.509519,0.329251,0.371824,0.311367,0.701075,0.130682,2.69315,0.283026,-0.00415054,-0.00994149,0.747436,-0.00877383,94.8365,-0.014092,-0.0676998,-0.05304106790572405,0.057300180196762085,0.0229729,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Mickey Gasper","24759",681508
"Jared Young","NYM",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.235187,0.0919344,0.235718,0.390019,0.315658,0.405697,0.314931,0.721356,0.17051,4.48993,0.27905,-0.00513925,-0.00783242,0.837766,0.0106619,104.624,-0.0129717,0,0.02539212815463543,-0.07500000298023224,0.0187522,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Jared Young","20404",676724
