Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Juan Gonzalez","CHW",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.199853,0.0655346,0.286221,0.228965,0.273825,0.296994,0.257543,0.570819,0.0971406,3.20646,0.27055,,-0.00118464,0.0730875,-0.0450702,61.6986,-0.00118464,0.014259,-0.046327296644449234,0.01425904966890812,0.000240447,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Juan Gonzalez","sa3017166",694943
"Dionmy Salon",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.217436,0.0594414,0.226813,0.262072,0.276944,0.309742,0.261956,0.586686,0.0923056,2.24385,0.270925,,-0.00155555,0.0766699,-0.0414878,61.9786,-0.00155555,0.014259,-0.046368169016204774,0.01425904966890812,0.000236266,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Dionmy Salon","sa3008839",682934
"Chuckie Robinson","LAD",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.214262,0.0517065,0.270786,0.19095,0.262451,0.322567,0.257917,0.585018,0.108305,3.1243,0.277545,,-0.00187066,0.0733906,-0.0447671,62.7755,-0.00187066,0.0149667,-0.04598934412933886,0.01496667880564928,0.000229955,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Chuckie Robinson","19824",642020
"Colin Burgess","ATL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.211182,0.0583142,0.286803,0.203325,0.264749,0.320922,0.258954,0.585671,0.10974,2.94925,0.281467,,-0.00094998,0.0742324,-0.0439253,62.5057,-0.00094998,0.014259,-0.04538848774973303,0.01425904966890812,0.000219031,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Colin Burgess","sa3020535",689878
"Jason Schiavone","HOU",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.164868,0.119116,0.398,0.299287,0.281415,0.26884,0.255657,0.550254,0.103972,3.20221,0.275675,,-0.000938475,0.0715562,-0.0466015,61.2319,-0.000938475,0.014259,-0.0466311500640586,0.01425904966890812,0.000209359,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jason Schiavone","sa3025370",828395
"Enderso Lira",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.219193,0.0587348,0.258035,0.227624,0.267462,0.330648,0.263163,0.59811,0.111455,2.77545,0.279162,,-0.0014392,0.0776503,-0.0405074,61.6311,-0.0014392,0.014259,-0.04666145669762045,0.01425904966890812,0.000206259,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Enderso Lira","sa3016145",694229
"Gavin Logan","ARI",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.188717,0.0950734,0.331519,0.286781,0.274839,0.304204,0.26087,0.579043,0.115487,3.30167,0.27341,,-0.00205079,0.0757886,-0.0423691,63.3054,-0.00205079,0.014259,-0.045541450614109635,0.01425904966890812,0.000203381,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Gavin Logan","sa3020191",678099
"Josh Crouch","LAA",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.203099,0.0634402,0.310408,0.204377,0.263288,0.319339,0.258384,0.582627,0.11624,2.2525,0.27724,,-0.0012735,0.0737701,-0.0443876,61.3568,-0.0012735,0.014259,-0.046819006907753646,0.01425904966890812,0.000190139,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Josh Crouch","sa3017370",676509
"Samuel Escudero","PIT",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.204987,0.0791381,0.274316,0.288492,0.274018,0.308261,0.260419,0.582278,0.103274,3.49847,0.271711,,-0.000781387,0.0754218,-0.0427359,62.0967,-0.000781387,0.014259,-0.045704617572482675,0.01425904966890812,0.000186687,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Samuel Escudero","sa3015807",699167
"Kyle Hayes","KCR",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.188545,0.0920374,0.298166,0.308678,0.284812,0.285242,0.261078,0.570054,0.0966972,3.14631,0.263618,,-0.00136066,0.0759576,-0.0422001,61.3742,-0.00136066,0.014259,-0.0468856425723061,0.01425904966890812,0.000183322,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Kyle Hayes","sa3018212",690469
