Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Juan Chacon","BOS",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.207013,0.0692931,0.308355,0.224719,0.267565,0.303674,0.254412,0.57124,0.0966619,5.26487,0.297037,,-0.000953392,0.0705451,-0.0476126,55.6026,-0.000953392,-0.0106943,-0.05328085320070386,-0.010694287717342377,-0.00302403,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Juan Chacon","sa3014676",691370
"Milo Rushford","KCR",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.18915,0.0903537,0.308481,0.292899,0.2703,0.291582,0.253523,0.561882,0.102432,4.98535,0.269354,,-0.00172316,0.0698237,-0.048334,56.1699,-0.00172316,-0.0106943,-0.05338205152656883,-0.010694287717342377,-0.00303438,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Milo Rushford","sa3020499",806299
"A.J. Vukovich","ARI",3,14,13,3,2,1,0,0,2,1,1,0,4,0,0,0,,0,0,0.230921,0.0621275,0.295912,0.209953,0.280559,0.379718,0.287006,0.660277,0.148797,3.87952,0.305477,-0.0011293,-0.0327992,1.35811,-0.296094,81.2091,-0.0339285,0,-0.3457243964076042,-0.15000000596046448,-0.00306334,999,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"A.J. Vukovich","sa3014525",691021
"Jordan Viars",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.194042,0.0578462,0.343215,0.168542,0.253678,0.316658,0.25257,0.570336,0.122617,2.99493,0.276432,,-0.00162631,0.0690499,-0.0491078,56.9935,-0.00162631,-0.0106943,-0.052597856731154025,-0.010694287717342377,-0.00307162,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jordan Viars","sa3017429",701833
"Jhon Diaz","TBR",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.196893,0.0543984,0.300968,0.180745,0.242586,0.325667,0.248331,0.568253,0.128775,5.66266,0.25977,,-0.000394908,0.0656078,-0.0525499,54.7274,-0.000394908,-0.0106943,-0.05375393951544538,-0.010694287717342377,-0.00307243,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jhon Diaz","sa3014710",691252
"John Cruz","MIA",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.201918,0.0666574,0.28269,0.235797,0.257399,0.308386,0.250765,0.565785,0.106469,4.19844,0.266558,,-0.000526219,0.0675838,-0.0505739,56.026,-0.000526219,-0.0106943,-0.05264449771493673,-0.010694287717342377,-0.00307639,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"John Cruz","sa3018573",800476
"Ismael Mena",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.202184,0.064704,0.268706,0.240798,0.255444,0.299229,0.246229,0.554673,0.0970452,4.52767,0.264557,,-0.000845701,0.0639013,-0.0542564,56.0522,-0.000845701,-0.0106943,-0.05293289659311995,-0.010694287717342377,-0.0031059,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Ismael Mena","sa3014703",691190
"Jacob Campbell","SDP",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.194217,0.0504682,0.317886,0.158762,0.248124,0.299941,0.243378,0.548065,0.105724,3.80919,0.269366,,-0.000928437,0.0615865,-0.0565712,56.0455,-0.000928437,-0.0106943,-0.05302357813343406,-0.010694287717342377,-0.00311517,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jacob Campbell","sa3019836",680775
"Caeden Trenkle",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.198321,0.0687613,0.324848,0.211672,0.258846,0.298937,0.248564,0.557783,0.100617,4.31574,0.285231,,-0.00101556,0.0657974,-0.0523603,55.4593,-0.00101556,-0.0106943,-0.05365872464608401,-0.010694287717342377,-0.00312142,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Caeden Trenkle","sa3019991",689959
"Kevin Graham",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.200401,0.0703474,0.305236,0.230469,0.260013,0.302155,0.249991,0.562168,0.101754,4.49752,0.281079,,-0.000791211,0.0669558,-0.0512019,55.8529,-0.000791211,-0.0106943,-0.05311464914120734,-0.010694287717342377,-0.00312449,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Kevin Graham","sa3020087",681184
