Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Luis Pimentel","CIN",0,0,0,5.80906,1,1,0,0,,4,15,4,3,3,1,1,0,0,2,4.70628,3.36578,1.39827,1.23687,0.142614,0.101993,0.040621012449264526,0.281035,1.28786,0.299616,0.532093,,,5.12038,0.0190585,-0.0308746,999,,,,,,,7.9,1.975,8,2,,,,,,,,,,,,,,,,,,,"Luis Pimentel","sa3024231",820879
"Eiberson Castellano","COL",0,0,0,4.93292,1,1,0,0,,3.16423,14,3,2,2,0,1,0,0,3,7.26029,3.92924,1.84776,1.26144,0.180059,0.0974472,0.0826120600104332,0.264624,1.49358,0.300851,0.689814,,,4.80131,0.0190571,-0.00361774,999,,,,,,,18.615271043777465,5.883041262533695,18.821129083633423,5.948099210916441,,,,,,,,,,,,,,,,,,,"Eiberson Castellano","sa3015414",682769
"Pat Gallagher","TOR",0,0,0,5.02183,1,1,0,0,,3.11998,13,3,2,2,0,1,0,0,2,6.24151,3.67363,1.699,1.20641,0.167103,0.0983539,0.06874953955411911,0.264289,1.38505,0.293803,0.647756,,,4.85251,0.0189964,-0.00888428,999,,,,,,,16.287879180908202,5.220501415235638,16.599918365478516,5.320514497759465,,,,,,,,,,,,,,,,,,,"Pat Gallagher","sa3020938",693483
"Pete Hansen","STL",0,1,1,5.12491,2,2,0,0,,7,32,8,5,4,1,3,,0,5,5.81571,3.21435,1.8093,1.32887,0.145393,0.0803587,0.06503395736217499,0.274888,1.46795,0.296619,0.670775,,,4.97275,0.0189803,-0.0661958,999,,,,,,,19.7,2.814285714285714,23,3.2857142857142856,,,,,,,,,,,,,,,,,,,"Pete Hansen","sa3020798",677337
"T.J. Sikkema","BOS",0,0,0,5.15367,1,1,0,0,,3.42028,15,4,2,2,1,1,0,0,2,5.79477,3.49216,1.65937,1.33048,0.150833,0.0908978,0.059935010969638824,0.26745,1.41361,0.288451,0.653193,,,5.07127,0.0189729,0.0242878,999,,,,,,,3.6100983142852794,1.0554967900157466,5.101417779922485,1.491518962220689,,,,,,,,,,,,,,,,,,,"T.J. Sikkema","sa3011191",674674
"Paul Bonzagni","TEX",0,0,0,5.01153,1,1,0,0,,3.65405,16,4,2,2,0,2,0,0,3,6.35739,3.91888,1.62224,1.1884,0.162837,0.100377,0.062459252774715424,0.266208,1.4615,0.29643,0.668408,,,4.88957,0.0189165,0.0218861,999,,,,,,,16.63997611999512,4.553843640302228,18.270254135131836,5,,,,,,,,,,,,,,,,,,,"Paul Bonzagni","sa3022587",805823
"Kohl Franklin","CHC",0,0,0,4.68572,1,1,0,0,,3.77093,17,4,2,2,1,2,0,0,3,7.56935,3.9413,1.92052,1.30861,0.18554,0.0966092,0.08893094956874847,0.253356,1.46282,0.287525,0.710079,,,4.80615,0.0188376,0.0332601,999,,,,,,,5.204854154586792,1.3802588083984415,5.854631185531616,1.5525711237524114,,,,,,,,,,,,,,,,,,,"Kohl Franklin","sa3008335",681673
"Dane Acker","TEX",0,0,0,4.56724,1,1,0,0,,2.83095,12,3,2,1,0,1,0,0,2,7.70965,4.06685,1.89573,1.30275,0.196224,0.103509,0.09271584451198578,0.24281,1.39029,0.277172,0.703934,,,4.80583,0.0187387,-0.0275309,999,,,,,,,14.149038982391357,4.997980506776645,15.15475606918335,5.35323816076814,,,,,,,,,,,,,,,,,,,"Dane Acker","sa3014924",686769
"Drew Beam","KCR",0,0,0,5.58015,1,1,0,0,,5.04615,21,5,3,3,1,2,0,0,3,4.69227,2.75096,1.70568,1.29765,0.127617,0.0748189,0.05279847979545593,0.291065,1.39362,0.307187,0.601148,,,5.00936,0.0187348,0.0195482,999,,,,,,,12.041539764404295,2.3862806627361715,12.230770111083984,2.4237805776905232,,,,,,,,,,,,,,,,,,,"Drew Beam","sa3026785",701795
"Jack Choate","SFG",0,0,0,4.69374,1,1,0,0,,3.74981,16,4,2,2,0,2,0,0,3,7.45098,4.01303,1.8567,1.19649,0.191262,0.103012,0.08825015276670456,0.253402,1.4175,0.291869,0.688562,,,4.69042,0.018695,0.0306801,999,,,,,,,17.348597383499147,4.626526482172224,18.74905228614807,5,,,,,,,,,,,,,,,,,,,"Jack Choate","sa3020407",805257
"Roansy Contreras",,0,0,0,5.45715,1,1,0,0,,2.86218,12,3,2,2,0,1,0,0,2,6.17999,3.2959,1.87505,1.40681,0.15906,0.0848296,0.07423035055398941,0.281552,1.46572,0.308014,0.644369,,,5.02948,0.0186862,0.00427283,999,,,,,,,14.380117845535278,5.024186967845066,15.310890436172485,5.349384269434549,,,,,,,,,,,,,,,,,,,"Roansy Contreras","22810",672710
"Tyler Schweitzer","CHW",0,0,0,5.29818,1,1,0,0,,4.37642,19,5,3,3,1,2,0,0,3,5.59398,3.61254,1.54849,1.31557,0.145089,0.0936969,0.05139186233282089,0.272325,1.44603,0.292825,0.646904,,,5.13616,0.0186847,-0.0272478,999,,,,,,,7.085529327392582,1.6190230053876529,8.88211441040039,2.0295375126497817,,,,,,,,,,,,,,,,,,,"Tyler Schweitzer","sa3020712",805326
"Aaron Wilkerson",,0,0,0,5.31323,1,1,0,0,,5.01155,20,5,3,3,1,1,0,0,3,5.22759,2.18492,2.39258,1.47963,0.14317,0.0598391,0.08333052322268486,0.279884,1.29924,0.294467,0.612158,,,4.95771,0.0186796,0.00955426,999,,,,,,,14.785483741760256,2.950280504655287,15.057759284973145,3.0046100917736713,,,,,,,,,,,,,,,,,,,"Aaron Wilkerson","16904",658792
"Karson Milbrandt","MIA",0,0,0,4.91515,1,1,0,0,,4.18704,19,4,2,2,1,2,0,0,3,7.35483,4.74775,1.54912,1.1729,0.18466,0.119204,0.06545677036046982,0.255277,1.50935,0.293764,0.687964,,,4.93296,0.0186674,0.066264,999,,,,,,,8.284123134613042,1.9785136706887838,7.935218334197998,1.8951840404825628,,,,,,,,,,,,,,,,,,,"Karson Milbrandt","sa3020659",703596
"Victor Juarez","COL",0,0,0,5.80302,1,1,0,0,,3.72828,16,4,3,2,1,1,0,0,2,5.52182,3.23005,1.70952,1.42454,0.145898,0.0853444,0.06055323779582977,0.291098,1.46559,0.313009,0.612022,,,5.17607,0.0186315,-0.0265575,999,,,,,,,5.889291906356812,1.579625901779633,6.641413450241089,1.7813599456845897,,,,,,,,,,,,,,,,,,,"Victor Juarez","sa3016226",692589
"James Gonzalez","ATH",0,0,0,5.10781,1,1,0,0,,4.52685,20,5,3,3,1,2,0,0,3,6.58045,3.83498,1.7159,1.29945,0.169437,0.0987452,0.07069189846515656,0.265429,1.44575,0.295103,0.664098,,,4.97098,0.0186225,-0.015719,999,,,,,,,8.19868106842041,1.8111232434015307,9.634243965148926,2.128245144830826,,,,,,,,,,,,,,,,,,,"James Gonzalez","sa3011609",686857
"Dalton Pence","TEX",0,0,0,4.81809,1,1,0,0,,2.64839,11,2,2,1,0,1,0,0,2,7.24505,3.56284,2.0335,1.32709,0.202113,0.0993915,0.10272157192230225,0.24798,1.27447,0.282234,0.645823,,,4.76176,0.0186189,-0.0381722,999,,,,,,,15.398065233230593,5.814129168868131,14.241935968399048,5.377588293126636,,,,,,,,,,,,,,,,,,,"Dalton Pence","sa3039663",701717
"Nicolas Herold",,0,0,0,4.5457,1,1,0,0,,2.22086,10,2,1,1,0,1,0,0,2,8.16013,3.90141,2.09158,1.10883,0.208432,0.0996528,0.10877928137779236,0.255818,1.42309,0.305231,0.696811,,,4.36828,0.0186087,0.0373714,999,,,,,,,12.234386968612672,5.508843362435218,12.104315519332886,5.450275389896377,,,,,,,,,,,,,,,,,,,"Nicolas Herold","sa3022289",815013
"Glenn Otto Jr.","HOU",0,0,0,4.43871,1,1,0,0,,3.36672,15,3,2,2,0,2,0,0,3,8.51803,4.45694,1.91118,1.33312,0.207434,0.108537,0.0988973081111908,0.236775,1.44601,0.27479,0.732531,,,4.80897,0.0186035,0.00421837,999,,,,,,,17.1137065410614,5.083203023007874,16.833585500717163,5,,,,,,,,,,,,,,,,,,,"Glenn Otto Jr.","21366",657248
"Lachlan Wells",,0,0,0,5.41536,1,1,0,0,,5.47647,22,6,4,3,1,1,0,0,3,5.17344,2.43642,2.12338,1.57174,0.143475,0.0675695,0.07590595632791519,0.273157,1.2802,0.283368,0.601528,,,5.18819,0.0185565,-0.0417531,999,,,,,,,15.625881481170657,2.8532759494543796,17.382352352142334,3.174006405403365,,,,,,,,,,,,,,,,,,,"Lachlan Wells","sa877857",649143
"Chandler Murphy","TBR",0,0,0,5.12929,1,1,0,0,,3.75914,16,4,2,2,1,1,0,0,2,5.60092,3.36109,1.6664,1.28537,0.148759,0.0892696,0.05948897451162338,0.268168,1.38314,0.288957,0.64289,,,5.00208,0.0185463,0.0330041,999,,,,,,,6.117639636993408,1.62740383096875,6.7957024574279785,1.8077809203513824,,,,,,,,,,,,,,,,,,,"Chandler Murphy","sa3023123",686489
"Chung-Hsiang Huang","ARI",0,0,0,5.0334,1,1,0,0,,4.2125,17,4,3,2,1,2,0,0,3,6.01379,3.27124,1.83839,1.21343,0.165576,0.0900659,0.07551001757383347,0.267215,1.33313,0.29544,0.631166,,,4.77203,0.01847,-0.0285887,999,,,,,,,8.472500705718994,2.011276086387836,8.062500476837158,1.9139466574027255,,,,,,,,,,,,,,,,,,,"Chung-Hsiang Huang","sa3067525",829473
"Connor Schultz","CHC",0,0,0,4.9234,1,1,0,0,,3.30143,14,3,2,2,0,1,0,0,2,6.08139,3.01541,2.01677,1.25129,0.162813,0.0807297,0.08208367228507996,0.267572,1.34428,0.294277,0.649588,,,4.72628,0.0184539,0.00422907,999,,,,,,,17.630548381805422,5.340283647604257,17.507127285003662,5.302899463587609,,,,,,,,,,,,,,,,,,,"Connor Schultz","sa3024948",701565
"Garrett Baumann","ATL",0,0,0,5.10471,1,1,0,0,,4.9163,21,5,3,3,1,2,0,0,3,5.40378,3.13242,1.72511,1.21647,0.142732,0.0827379,0.05999404191970825,0.274524,1.39518,0.296211,0.643216,,,4.86817,0.0184217,0.011426,999,,,,,,,11.080629253387453,2.2538548166379595,11.581506252288818,2.3557356765333384,,,,,,,,,,,,,,,,,,,"Garrett Baumann","sa3023310",803833
"Noah Syndergaard",,0,0,0,5.3503,1,1,0,0,,4.52014,19,5,3,3,1,1,0,0,3,5.16192,2.62178,1.96886,1.53281,0.134101,0.0681111,0.0659898892045021,0.276611,1.38193,0.287692,0.640695,,,5.20466,0.0183896,-0.0189854,999,,,,,,,11.149019622802737,2.466522072667768,12.600688934326172,2.7876780594922725,,,,,,,,,,,,,,,,,,,"Noah Syndergaard","11762",592789
"Jack Cushing",,0,0,0,4.86402,1,1,0,0,,2.558,11,3,2,1,0,1,0,0,2,7.44709,3.03888,2.4506,1.44944,0.186166,0.0759673,0.11019832640886307,0.264599,1.41228,0.297307,0.692609,,,4.72395,0.01836,-0.0384747,999,,,,,,,12.129232406616211,4.741677733196831,13.790021896362305,5.390929745118113,,,,,,,,,,,,,,,,,,,"Jack Cushing","sa1170342",681007
"Kyle McGowin",,0,0,0,4.86772,1,1,0,0,,4.63749,20,5,3,3,1,2,0,0,3,6.76585,3.3077,2.04549,1.42872,0.173872,0.0850029,0.08886948227882385,0.257011,1.37253,0.282101,0.679655,,,4.93515,0.0182509,-0.0115477,999,,,,,,,9.017459774017336,1.944467998713901,10.187472820281982,2.1967622127778936,,,,,,,,,,,,,,,,,,,"Kyle McGowin","15071",641851
"Brett Kennedy",,0,0,0,5.38665,1,1,0,0,,4.06226,18,4,3,2,1,1,0,0,3,5.86494,3.00444,1.95209,1.56907,0.149234,0.0764483,0.07278570532798767,0.274781,1.42962,0.291425,0.654479,,,5.23467,0.0181653,-0.027274,999,,,,,,,10.360711002349854,2.5504806393766155,10.311291217803955,2.5383150453688406,,,,,,,,,,,,,,,,,,,"Brett Kennedy","17877",664028
"Gabriel Reyes","DET",0,0,0,5.36992,1,1,0,0,,4.02736,16,4,3,2,1,2,0,0,2,5.25854,3.5951,1.4627,1.1268,0.1445,0.0987898,0.04570987820625305,0.279147,1.40422,0.304356,0.612349,,,4.92642,0.018161,-0.0470556,999,,,,,,,5.102456665039059,1.2669485521166026,5.1367950439453125,1.2754748292206095,,,,,,,,,,,,,,,,,,,"Gabriel Reyes","sa3016833",694050
"Owen White",,0,0,0,5.12964,1,1,0,0,,3.68546,16,4,2,2,1,2,0,0,2,6.0789,3.88895,1.56312,1.26986,0.153621,0.0982782,0.05534248799085617,0.267809,1.4809,0.292837,0.66885,,,5.06018,0.0181404,0.0271858,999,,,,,,,2.5724240779876713,0.6979921595041931,3.4273135662078857,0.9299547527353399,,,,,,,,,,,,,,,,,,,"Owen White","22273",669391
"Brandon Knarr",,0,0,0,4.89887,1,1,0,0,,4.78946,21,5,3,3,1,2,0,0,4,6.86916,3.75356,1.83004,1.39194,0.172646,0.0943404,0.0783059149980545,0.256242,1.43066,0.282756,0.688675,,,5.01485,0.018132,0.000378354,999,,,,,,,12.142019462585449,2.535153058024358,12.947310447692871,2.703291143273302,,,,,,,,,,,,,,,,,,,"Brandon Knarr","sa3015005",687822
"Drew Dowd","TBR",0,0,0,4.98079,1,1,0,0,,3.3698,14,3,2,2,0,1,0,0,2,6.31688,3.75016,1.68443,1.28038,0.172864,0.102625,0.07023929059505463,0.254608,1.33283,0.280991,0.6425,,,4.96685,0.0181318,0.0090447,999,,,,,,,18.1365065574646,5.382074999798358,17.84899091720581,5.296753676500241,,,,,,,,,,,,,,,,,,,"Drew Dowd","sa3023509",694647
"Chris Campos","LAD",0,0,0,5.10904,1,1,0,0,,4.45978,19,4,3,3,1,2,0,0,3,6.15548,3.12673,1.96866,1.52626,0.163116,0.0828563,0.080259770154953,0.259573,1.33418,0.277201,0.651152,,,5.14631,0.0181155,-0.0183094,999,,,,,,,10.302373600006101,2.310063074979281,9.298901081085205,2.085058148666549,,,,,,,,,,,,,,,,,,,"Chris Campos","sa3020396",702318
"Jacob Watters","TBR",0,0,0,4.74348,1,1,0,0,,3.58785,17,4,2,2,0,2,0,0,3,7.29364,4.79034,1.52257,1.18378,0.176053,0.115629,0.060424432158470154,0.251139,1.54122,0.285286,0.711504,,,4.9811,0.0180847,0.0223934,999,,,,,,,16.15007128715515,4.50132605040375,17.939237356185913,5,,,,,,,,,,,,,,,,,,,"Jacob Watters","sa3020628",802138
"Manuel Medina",,0,0,0,4.85048,1,1,0,0,,2.17305,9,2,1,1,0,1,0,0,2,7.09393,3.75587,1.88876,1.13247,0.185166,0.0980361,0.08713036775588989,0.265046,1.42253,0.305494,0.669054,,,4.58708,0.0180755,0.0383523,999,,,,,,,11.880535936355592,5.467228597168025,11.865226984024048,5.460183667340947,,,,,,,,,,,,,,,,,,,"Manuel Medina","sa3011728",686859
"Braden Davis","STL",0,0,0,4.83588,1,1,0,0,,4.376,18,4,3,2,1,3,0,0,4,7.8913,5.23435,1.5076,1.07488,0.211751,0.140456,0.07129520177841187,0.242446,1.43204,0.291063,0.668205,,,4.83307,0.018004,-0.0277538,999,,,,,,,8.682399463653562,1.9840949742822838,7.87999963760376,1.8007312084367924,,,,,,,,,,,,,,,,,,,"Braden Davis","sa3029886",801078
"Trey McGough","NYM",0,0,0,4.71257,1,1,0,0,,2.08232,9,2,1,1,0,1,0,0,2,7.34743,4.04037,1.8185,1.18762,0.190741,0.104889,0.08585197478532791,0.252773,1.40518,0.290787,0.682766,,,4.70891,0.0179845,0.0286341,999,,,,,,,11.209197807312012,5.383022842029335,11.411620140075684,5.480232656659682,,,,,,,,,,,,,,,,,,,"Trey McGough","sa1170436",690736
"Landon Harper","ATL",0,0,0,5.01417,1,1,0,0,,3.46173,14,3,2,2,1,1,0,0,2,5.86587,2.53015,2.31839,1.36789,0.160379,0.0691767,0.09120182693004608,0.269957,1.29128,0.292076,0.633077,,,4.77349,0.0179329,0.0185628,999,,,,,,,6.516817903518679,1.8825309477417258,5.3086607456207275,1.533527297010508,,,,,,,,,,,,,,,,,,,"Landon Harper","sa3020404",804542
"Javi Rivera","CIN",0,0,0,5.29766,1,1,0,0,,4.09925,18,4,3,2,1,2,0,0,3,6.63935,3.69257,1.79803,1.51564,0.172143,0.0957398,0.07640302181243896,0.262809,1.41639,0.286672,0.655146,,,5.22044,0.0177397,-0.0251284,999,,,,,,,7.634452342987062,1.8624020865557236,7.496251583099365,1.8286884196134097,,,,,,,,,,,,,,,,,,,"Javi Rivera","sa3018184",695373
"Adam Oller","MIA",0,0,0,4.85948,1,1,0,0,,3.85584,17,4,2,2,1,2,0,0,3,7.53879,3.88349,1.94124,1.43435,0.185126,0.0953649,0.08976126462221146,0.254689,1.46141,0.285725,0.703936,,,4.97447,0.0176995,0.0449945,999,,,,,,,5.833180475234984,1.512818928622551,6.2791759967803955,1.628486611105426,,,,,,,,,,,,,,,,,,,"Adam Oller","20132",670124
"Zach Logue",,0,0,0,5.00711,1,1,0,0,,3.7586,17,4,2,2,1,1,0,0,3,6.8783,3.04552,2.25849,1.61738,0.172535,0.0763939,0.09614135324954987,0.259968,1.3901,0.281148,0.68726,,,5.09486,0.0176976,0.0351277,999,,,,,,,8.113675260543824,2.1586933896937412,8.793023824691772,2.3394382688800714,,,,,,,,,,,,,,,,,,,"Zach Logue","20231",656657
"Jon Duplantier",,0,0,0,4.3321,1,1,0,0,,2.56382,12,2,1,1,0,1,0,0,3,9.41355,4.96532,1.89586,1.29008,0.230131,0.121386,0.10874466598033905,0.228132,1.45049,0.27466,0.739918,,,4.72244,0.0176957,0.0615435,999,,,,,,,16.77227420806885,6.541905718763218,15.819104194641113,6.170128565322886,,,,,,,,,,,,,,,,,,,"Jon Duplantier","19546",641541
"Curtis Taylor",,0,0,0,5.123,1,1,0,0,,4.02641,17,4,3,2,1,1,0,0,3,5.89286,3.29176,1.79018,1.23353,0.158179,0.0883591,0.06982002407312393,0.271877,1.37968,0.298504,0.638126,,,4.83741,0.0175851,-0.0477001,999,,,,,,,10.095399475097652,2.5072983558471917,10.132026672363281,2.5163951044909605,,,,,,,,,,,,,,,,,,,"Curtis Taylor","sa917970",668954
"Yhoiker Fajardo","STL",0,0,0,5.05028,1,1,0,0,,3.75263,15,4,2,2,0,2,0,0,3,6.07442,3.69734,1.64291,1.13988,0.167093,0.101706,0.06538780778646469,0.26555,1.36241,0.296539,0.632457,,,4.79912,0.0175827,0.0313711,999,,,,,,,17.36947431564331,4.628611563718139,18.763158321380615,5,,,,,,,,,,,,,,,,,,,"Yhoiker Fajardo","sa3024273",823369
"Christian Zazueta","LAD",0,0,0,5.10843,1,1,0,0,,3.85042,16,4,2,2,1,1,0,0,3,6.71064,3.32502,2.01823,1.53875,0.179473,0.0889259,0.09054678678512573,0.255908,1.32669,0.278426,0.649984,,,5.10837,0.0174152,0.040918,999,,,,,,,8.793136215209957,2.283680094078903,9.252119064331055,2.4028832964867535,,,,,,,,,,,,,,,,,,,"Christian Zazueta","sa3018867",800537
"Michael Knorr","HOU",0,0,0,4.53505,1,1,0,0,,2.23714,10,2,1,1,0,1,0,0,2,8.86544,4.30343,2.06009,1.31114,0.218448,0.106038,0.11240967363119125,0.243459,1.4472,0.288941,0.721369,,,4.64592,0.0173676,0.0376361,999,,,,,,,12.354824972152713,5.5226017156762195,12.185692548751831,5.446999591505662,,,,,,,,,,,,,,,,,,,"Michael Knorr","sa3020872",681077
"CJ Van Eyk","TOR",0,0,0,5.19847,1,1,0,0,,4.11014,18,4,3,2,1,2,0,0,3,5.78952,3.70119,1.56423,1.25729,0.144805,0.0925725,0.0522322803735733,0.274479,1.5045,0.297982,0.667441,,,5.04275,0.0173507,-0.0446887,999,,,,,,,7.715006637573241,1.8770684418498347,7.550680160522461,1.837087653922813,,,,,,,,,,,,,,,,,,,"CJ Van Eyk","sa3014713",669310
"Evan McKendry","MIA",0,0,0,4.87326,1,1,0,0,,3.98737,17,4,2,2,1,1,0,0,3,5.87906,2.57197,2.28582,1.51213,0.151203,0.0661482,0.08505462855100632,0.261282,1.32866,0.27597,0.674251,,,4.99928,0.0173238,0.0491066,999,,,,,,,9.806557512283321,2.4594033228270336,9.93686318397522,2.4920829049883424,,,,,,,,,,,,,,,,,,,"Evan McKendry","sa3010787",679928
"Trenton Wallace","TOR",0,0,0,4.8252,1,1,0,0,,3.33692,15,3,2,2,1,2,0,0,3,7.89532,4.52784,1.74373,1.35175,0.201632,0.115633,0.08599923551082611,0.24376,1.42871,0.279957,0.691982,,,4.99373,0.0172037,0.00415265,999,,,,,,,4.5932363986969,1.3764882335209312,3.684619188308716,1.1041963699389108,,,,,,,,,,,,,,,,,,,"Trenton Wallace","sa3017748",680436
"Lucas Elissalt","DET",0,0,0,5.13214,1,1,0,0,,4.05455,17,4,3,2,1,2,0,0,3,6.4269,3.76747,1.70589,1.31508,0.171231,0.100376,0.07085462659597397,0.262201,1.39021,0.290117,0.647233,,,5.00106,0.0170968,-0.0455281,999,,,,,,,7.303635978698731,1.8013452196507633,7.272727012634277,1.7937219319585869,,,,,,,,,,,,,,,,,,,"Lucas Elissalt","sa3067134",827640
"Seth Shuman","WSN",0,0,0,5.07888,1,1,0,0,,3.21065,14,4,2,2,1,1,0,0,2,5.86596,2.56463,2.28725,1.4435,0.148649,0.0649901,0.0836586132645607,0.27552,1.40252,0.295056,0.667383,,,4.90204,0.0170877,0.00219431,999,,,,,,,2.058811521530151,0.6412444176981256,4.053251028060913,1.2624393093261523,,,,,,,,,,,,,,,,,,,"Seth Shuman","sa3011187",670234
"Luis F. Castillo",,0,0,0,4.7653,1,1,0,0,,2.9125,14,3,2,2,0,1,0,0,3,8.26358,3.91865,2.10878,1.42482,0.192734,0.0913958,0.10133833438158035,0.258081,1.53925,0.295419,0.729309,,,4.81733,0.0170672,-0.0228167,999,,,,,,,16.752499294281005,5.75193127650744,17.562499523162842,6.03004295218285,,,,,,,,,,,,,,,,,,,"Luis F. Castillo","20638",622379
"Jacob Kisting","TBR",0,0,0,4.95981,1,1,0,0,,2.44,10,2,1,1,0,1,0,0,2,6.46874,3.4195,1.89172,1.28408,0.175375,0.0927065,0.0826682448387146,0.260496,1.33701,0.289551,0.646375,,,4.82549,0.0170291,0.052256,999,,,,,,,13.856000423431396,5.678688564956651,13.200000286102295,5.409836055962702,,,,,,,,,,,,,,,,,,,"Jacob Kisting","sa3035468",827526
"Mason Moore","CHW",0,0,0,5.0534,1,1,0,0,,3.69675,18,4,2,2,1,2,0,0,3,7.56148,4.41263,1.7136,1.39995,0.174596,0.101888,0.07270732522010803,0.264225,1.61805,0.297088,0.717557,,,5.10863,0.0169391,0.0278848,999,,,,,,,4.655975914001461,1.259476973949823,5.483767509460449,1.4834009101915293,,,,,,,,,,,,,,,,,,,"Mason Moore","sa3025637",823115
"Mike Paredes","MIN",0,0,0,4.88783,1,1,0,0,,2.54982,10,2,2,1,0,1,0,0,2,6.14833,2.98662,2.05862,1.31347,0.168205,0.0817076,0.08649761974811554,0.260898,1.29378,0.285519,0.643074,,,4.78923,0.0168499,-0.0398621,999,,,,,,,14.66867995262146,5.752825948712856,13.749108076095581,5.39218429792551,,,,,,,,,,,,,,,,,,,"Mike Paredes","sa3017968",702474
"Ixan Henderson","STL",0,0,0,5.17156,1,1,0,0,,5.0664,21,5,3,3,1,2,0,0,3,6.13371,3.69348,1.66069,1.25717,0.167109,0.100627,0.06648264080286026,0.265005,1.37041,0.292825,0.632253,,,4.95494,0.0167482,0.0128396,999,,,,,,,12.19134979248047,2.406314762304179,12.331993103027344,2.434074779049578,,,,,,,,,,,,,,,,,,,"Ixan Henderson","sa3022953",809100
"Ty Cummings","TBR",0,0,0,5.27061,1,1,0,0,,4.38369,19,5,3,3,1,2,0,0,3,5.21297,3.46698,1.5036,1.27841,0.13564,0.0902097,0.045430004596710205,0.27379,1.43634,0.291568,0.64382,,,5.11672,0.0166103,-0.0251422,999,,,,,,,7.139312171936037,1.6286075916872202,8.91845417022705,2.0344623988906663,,,,,,,,,,,,,,,,,,,"Ty Cummings","sa3023365",807744
"Wil Jensen",,0,0,0,4.55132,1,1,0,0,,2.41911,10,2,1,1,0,1,0,0,2,7.71687,3.79501,2.03342,1.24574,0.201342,0.0990165,0.10232594609260559,0.246705,1.35664,0.285095,0.691662,,,4.62578,0.0166002,0.0509011,999,,,,,,,13.701423263549806,5.66382519744763,13.095556259155273,5.41337495298866,,,,,,,,,,,,,,,,,,,"Wil Jensen","sa3014786",669192
"Wily Peralta",,0,0,0,4.71406,1,1,0,0,,3.0871,14,3,2,2,0,1,0,0,2,6.85674,4.03236,1.70043,1.20225,0.169677,0.099785,0.06989235430955887,0.255925,1.46977,0.286789,0.699811,,,4.84123,0.0165865,-0.00170816,999,,,,,,,16.044520807266235,5.197283627678697,16.435487031936646,5.323928878282545,,,,,,,,,,,,,,,,,,,"Wily Peralta","7738",503449
"Blake Beers","ATH",0,0,0,5.11762,1,1,0,0,,4.30434,19,5,3,2,1,2,0,0,3,6.46437,3.48056,1.85728,1.39953,0.16467,0.0886619,0.07600781321525574,0.266731,1.43456,0.292121,0.668526,,,5.0204,0.0165657,-0.0285789,999,,,,,,,6.55214691162109,1.5222172395640383,8.521720886230469,1.9797954195388343,,,,,,,,,,,,,,,,,,,"Blake Beers","sa3018004",676275
"Anthony Veneziano",,0,0,0,4.72793,1,1,0,0,,2.56637,11,3,1,1,0,1,0,0,2,7.2991,3.83607,1.90275,1.29657,0.182361,0.0958406,0.08652030676603317,0.254621,1.43769,0.287471,0.698964,,,4.81059,0.0165604,0.0580312,999,,,,,,,12.191153955459594,4.75034531771915,13.831860780715942,5.389655100335419,,,,,,,,,,,,,,,,,,,"Anthony Veneziano","27453",685107
"Brian Edgington",,0,0,0,5.37947,1,1,0,0,,4.19655,18,4,3,3,1,2,0,0,3,6.37162,3.64518,1.74796,1.51518,0.168396,0.0963387,0.072057344019413,0.26387,1.39534,0.285727,0.640282,,,5.26106,0.0165486,-0.0194634,999,,,,,,,8.354437446594234,1.9907891492517598,7.982728004455566,1.902214050232286,,,,,,,,,,,,,,,,,,,"Brian Edgington","sa3022911",813360
"Ian Bedell","STL",0,0,0,4.96895,1,1,0,0,,4.0917,18,4,2,2,1,2,0,0,3,6.80889,3.62089,1.88045,1.33812,0.17255,0.0917601,0.08078984916210175,0.263113,1.43762,0.292654,0.67883,,,4.90398,0.0164651,0.0528222,999,,,,,,,7.578615856170659,1.852190258698158,7.458524227142334,1.8228402362588565,,,,,,,,,,,,,,,,,,,"Ian Bedell","sa3014538",678016
"Sean Matson","CLE",0,0,0,4.99889,1,1,0,0,,3.07857,12,3,2,2,0,1,0,0,2,6.26126,3.49253,1.79276,1.22888,0.172325,0.0961226,0.07620206475257874,0.261912,1.33222,0.291282,0.63587,,,4.81558,0.0164535,-0.0124837,999,,,,,,,15.98142776489258,5.19118321646434,16.39285659790039,5.324825997578773,,,,,,,,,,,,,,,,,,,"Sean Matson","sa3037314",822483
"Aaron Brooks",,0,0,0,5.28279,1,1,0,0,,4.32005,19,5,3,3,1,1,0,0,3,5.60526,3.00841,1.8632,1.36438,0.138024,0.0740793,0.06394501775503159,0.283751,1.5067,0.304046,0.668689,,,5.00147,0.0164456,-0.0276763,999,,,,,,,9.668400001525878,2.23802755245419,11.60027027130127,2.6852141490825967,,,,,,,,,,,,,,,,,,,"Aaron Brooks","12272",605156
