PlayerId,MLBAMID,Name,Team,NameASCII,W,L,QS,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,HBP,SO,WAR,ADP,POS
15817,625510,Erick Mejia,WSN,Erick Mejia,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0876,5.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.00866002,999.0,['RP']
15855,593833,Wander Suero,ATH,Wander Suero,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.05555,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0009682659999999999,999.0,['RP']
15873,640455,Sean Manaea,NYM,Sean Manaea,9.234396,7.919012,10.95914,36.31636,22.911520000000003,0.0,0.63420228,136.54719999999998,574.302,120.4668,65.94427999999999,60.09272,19.70292,45.044039999999995,6.6026679999999995,139.2756,1.665594,265.8399963378906,['SP']
15890,622663,Luis Severino,ATH,Luis Severino,9.759188,10.87812,13.66236,30.20556,30.20556,0.0,0.0,177.5436,764.8272,177.7636,96.98472,89.08192,25.23352,59.481559999999995,8.95656,147.1836,1.8544620000000003,450.6099853515625,['SP']
15947,592773,Ryne Stanek,STL,Ryne Stanek,2.8953879999999996,2.877776,0.0,59.64896,0.0,1.884392,11.123876,58.94328,253.59400000000002,50.57412,28.8868,26.71984,7.901752,27.36108,2.677584,61.753479999999996,0.09780734,702.260009765625,['RP']
16074,595897,Nick Burdi,NYM,Nick Burdi,0.31834720000000005,0.10341240000000002,0.0,9.25276,0.0,0.0,0.9647012,9.21644,39.4354,7.98362,4.4695160000000005,3.703956,1.090216,4.553992,0.2458884,9.57164,0.016871462000000004,999.0,['RP']
16122,605447,Jordan Romano,LAA,Jordan Romano,2.752636,3.100652,0.0,59.0312,0.0,3.0381679999999998,10.787279999999999,58.3656,248.37720000000002,51.8016,29.24844,27.10056,8.150972,23.503680000000003,2.950224,61.18612,0.2060358,591.3200073242188,['RP']
16128,595928,John Curtiss,ARI,John Curtiss,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.21029,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.00435875,999.0,['RP']
16135,605335,Brandon Leibrandt,CIN,Brandon Leibrandt,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.45015,19.0,4.0,2.0,2.0,1.0,1.0,0.0,3.0,0.0373332,999.0,['SP']
16137,607074,Carlos Rodón,NYY,Carlos Rodon,10.31184,8.8105,13.38052,26.46712,26.46712,0.0,0.0,153.06279999999998,647.04,131.68,74.12631999999999,68.2442,22.28044,57.6194,6.742456000000001,160.304,1.922634,198.4199981689453,['SP']
16149,605400,Aaron Nola,PHI,Aaron Nola,10.473768,9.983076,15.1676,29.609399999999997,29.609399999999997,0.0,0.0,174.37400000000002,730.0032,164.636,86.89616,79.36843999999999,25.7972,49.14188,6.980168,169.3392,2.624264,201.8699951171875,['SP']
16162,605540,Brandon Woodruff,MIL,Brandon Woodruff,10.446188,8.274847999999999,13.96388,26.88504,26.88504,0.0,0.09930040000000001,152.984,629.5536,130.0784,69.77207999999999,64.04628,22.11816,44.1134,6.500736,157.062,2.4698200000000003,112.38999938964844,['SP']
16233,622088,Tejay Antone,CIN,Tejay Antone,0.8274556,0.8070208,0.0,10.834539999999999,0.0,0.0,0.8557268,10.711255999999999,53.359759999999994,11.938384000000001,6.196648000000001,5.436916,1.694964,5.193052,0.8105784,10.347223999999999,-0.012496152,999.0,['RP']
16256,607536,Kyle Freeland,COL,Kyle Freeland,8.190532,13.58636,12.21188,30.90684,30.90684,0.0,0.0,180.4032,791.0464,209.8908,116.1572,106.16872000000001,30.40504,49.61632,7.214508,132.0648,1.598494,741.77001953125,['SP']
16258,607481,Aaron Bummer,ATL,Aaron Bummer,2.925492,2.714088,0.0,59.901759999999996,0.0505952,0.013641480000000001,9.654584,60.08876,255.4272,54.88332,26.23496,24.184199999999997,4.726004,22.553959999999996,3.4916599999999995,61.10664,0.47365039999999997,999.0,['RP']
16300,622786,Jesus Tinoco,MIA,Jesus Tinoco,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.16294,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.00409608,999.0,['RP']
16350,621366,Ryan Borucki,CHW,Ryan Borucki,1.0,1.0,0.0,18.0,0.0,0.0,1.0,18.0,77.0,16.0,8.0,8.0,2.0,7.000000000000001,1.0,17.0,0.026803899999999995,999.0,['RP']
