Name,Team,POS,ADP,IP,mERA,mWHIP,mSO,mHR,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Edwin Uceta ","TBR","RP",547.2100219726562,62,0.5839834931274741,1.2222127350722019,-4.664488373039695,4.53734422542103,1.6790520805810143,1.627589215455302,3.314648907225421,"Edwin Uceta","20539",670955
"Robbie Ray ","SFG","SP",169.05999755859375,174,-9.288173137153038,-10.079200742429379,7.499174202605255,-9.23380890846732,-21.102008585444477,23.25030562538793,3.2970395790234637,"Robbie Ray","11486",592662
"Robert Garcia ","TEX","RP",236.5399932861328,64,1.4365117712302422,-0.2148926212016003,-5.094524892016275,5.34741205682623,1.474506314838597,1.627589215455302,3.1714668712057295,"Robert Garcia","23363",676395
"Brandon Pfaadt ","ARI","SP",642.5499877929688,162,-12.64440391597485,-6.650251983681841,4.957180557099253,-6.94591462787697,-21.283389970434403,23.25030562538793,3.1030998153532945,"Brandon Pfaadt","27782",694297
"Dylan Lee ","ATL","RP",999,65,0.8290001851592935,1.5784590239300502,-4.771997502783839,3.72727639401583,1.3627381003213401,1.627589215455302,3.0932291210436493,"Dylan Lee","19996",669276
"Shane Smith ","CHW","SP",246.5800018310547,160,-11.653112124761654,-9.334932794794263,5.751951753281894,-6.13584679647177,-21.371939962745785,23.25030562538793,3.008418850254157,"Shane Smith","31687",681343
"Ben Joyce ","LAA","RP",737.4199829101562,48,0.5952085162133843,-0.654649388566233,-6.342427160972385,7.49299712379134,1.0911290904661117,1.627589215455302,2.9031028141449893,"Ben Joyce","31461",690829
"Mike Burrows ","HOU","SP",249.2100067138672,137,-12.658565227277897,-9.507709282638125,5.861053610874098,-5.18346975144133,-21.48869065048325,23.25030562538793,2.8835846464057804,"Mike Burrows","24728",681347
"Cam Schlittler ","NYY","SP",122.86000061035156,121,-11.96466097342866,-12.006323106841759,5.3386388767099575,-2.9393629211972,-21.571708124757663,23.25030562538793,2.794819256604791,"Cam Schlittler","32095",693645
"A.J. Puk ","ARI","RP",747.5700073242188,42,1.5015324396083065,0.22252354971802063,-6.645841816028083,5.82907401063473,0.9072881839329666,1.627589215455302,2.774414179571788,"A.J. Puk","19343",640462
"Landen Roupp ","SFG","SP",695.3300170898438,128,-10.265303617063184,-16.00676332538056,4.922140544441898,-0.323062763010148,-21.672989161011994,23.25030562538793,2.686525782957946,"Landen Roupp","30076",694738
"Eduard Bazardo ","SEA","RP",999,68,1.0740168771911158,0.2601024306088667,-5.202034021760419,4.53734422542103,0.6694295114605967,1.627589215455302,2.607913108841129,"Eduard Bazardo","20997",660825
"Foster Griffin ","WSN","SP",999,139,-12.616081293368763,-10.172234235883765,4.5287367659707325,-3.56333408863094,-21.82291285191273,23.25030562538793,2.5262217628763803,"Foster Griffin","16432",656492
"Daniel Palencia ","CHC","RP",100.05000305175781,67,0.6477527381397318,-0.9750482537964399,-4.55697924329555,5.34741205682623,0.4631372978739719,1.627589215455302,2.4635085593304917,"Daniel Palencia","27914",694037
"Carmen Mlodzinski ","PIT","SP",999,78,-13.39495341503627,-16.139668316029695,3.0745762406906683,4.53734422542103,-21.922701264954263,23.25030562538793,2.4195242578188942,"Carmen Mlodzinski","27572",669387
"Jared Koenig ","MIL","RP",999,65,0.8290001851592935,-0.6543448189753255,-5.524561410992853,5.34741205682623,-0.0024939879826556574,1.627589215455302,2.1375666592308527,"Jared Koenig","27517",657649
"Roki Sasaki ","LAD","SP",268.4599914550781,113,-14.202148159309873,-12.697429058217239,5.8299954178369,-1.13313059441534,-22.202712394105554,23.25030562538793,2.120125881212422,"Roki Sasaki","35323",808963
"Max Scherzer ","TOR","SP",644.4199829101562,114,-14.697794054916471,-7.447681927576628,5.110082430513147,-5.18346975144133,-22.21886330342128,23.25030562538793,2.1028567246453127,"Max Scherzer","3137",453286
"Logan Henderson ","MIL","SP",311.510009765625,91,-15.703247157432708,-10.969664179778553,4.57412950964048,-0.323062763010148,-22.42184459058093,23.25030562538793,1.8858215373608207,"Logan Henderson","31475",701656
"Phil Maton ","CHC","RP",737.1900024414062,65,-0.20477553996303946,-0.09614385824898157,-5.417052281248709,5.34741205682623,-0.3705596226345,1.627589215455302,1.8799207149745616,"Phil Maton","18064",664208
"Tyler Holton ","DET","RP",999,72,0.7115219831519863,1.2932984431456696,-6.169616189457721,3.72727639401583,-0.4375193691442303,1.627589215455302,1.8330488924177502,"Tyler Holton","26231",663947
"Cade Horton ","CHC","SP",183.3800048828125,127,-12.870984896823582,-10.092491241494292,4.0294165856034825,-3.60712153897717,-22.54118109169156,23.25030562538793,1.7582224850991781,"Cade Horton","31872",690990
"Steven Okert ","HOU","RP",999,64,-0.6310396790144235,0.9015093002510874,-4.771997502783839,3.72727639401583,-0.7742514875313394,1.627589215455302,1.5973364095467737,"Steven Okert","13580",595345
"Brooks Raley ","NYM","RP",999,62,-0.4497922319948588,-0.45239014710682973,-6.062107059713578,6.15747988823142,-0.8068095505838394,1.627589215455302,1.574545765410024,"Brooks Raley","10061",548384
"JoJo Romero ","STL","RP",465.5,64,1.4365117712302422,-2.4476964641069756,-5.954597929969432,6.15747988823142,-0.8083027346147394,1.627589215455302,1.5735005365883938,"JoJo Romero","19574",668941
"Bryan King ","HOU","RP",999,67,0.6477527381397318,0.1413536676562479,-5.417052281248709,3.72727639401583,-0.9006694814368932,1.627589215455302,1.5088438138128861,"Bryan King","25890",687911
"Brusdar Graterol ","LAD","RP",999,44,0.5102406483951127,-0.44200140352762524,-8.085667790675593,6.92376026929039,-1.0936682765177113,1.627589215455302,1.3737446572563135,"Brusdar Graterol","20367",660813
"Gregory Soto ","PIT","RP",737.3599853515625,61,0.1577193540760868,-2.803942752964824,-5.524561410992853,6.96754771963662,-1.2032370902449678,1.627589215455302,1.2970464876472338,"Gregory Soto","19677",642397
"Caleb Thielbar ","CHC","RP",999,66,0.22148859908834453,0.02260490470362922,-5.202034021760419,3.72727639401583,-1.2306641239526084,1.627589215455302,1.2778475640518856,"Caleb Thielbar","10078",573204
"Trevor Rogers ","BAL","SP",149.63999938964844,142,-11.001691804821556,-12.84362454793127,4.089143879905787,-3.32250311172669,-23.078675584573723,23.25030562538793,1.1835132616065165,"Trevor Rogers","22286",669432
"Bryan Baker ","TBR","RP",999,63,-1.0573038180658074,0.2245595765721249,-5.094524892016275,4.53734422542103,-1.3899249080889247,1.627589215455302,1.1663650151564642,"Bryan Baker","19804",641329
"Sam Hentges ","SFG","RP",999,38,0.38278884666770197,-1.2394313474224032,-7.636518537522276,6.87997281894416,-1.6131882193328115,1.627589215455302,1.0100806972857432,"Sam Hentges","18548",656529
"Angel Zerpa ","MIL","RP",999,60,0.7652309401470356,-1.2480886337384112,-6.492143578690156,5.34741205682623,-1.627589215455302,1.627589215455302,1,"Angel Zerpa","22717",672582
"Bubba Chandler ","PIT","SP",152.02000427246094,149,-11.369885898700748,-13.494859002112008,5.1777733640557555,-3.56333408863094,-23.25030562538793,23.25030562538793,1,"Bubba Chandler","29868",696149
"Ryan Weathers ","NYY","SP",231.52999877929688,118,-13.579050461975864,-13.242339519878662,4.703140465333458,-1.13313059441534,-23.251380110936413,23.25030562538793,0.9988511198469955,"Ryan Weathers","23796",677960
"Andrew Nardi ","MIA","RP",999,56,0.09395010906383233,-1.7230836855488703,-5.417052281248709,5.34741205682623,-1.6987738009075168,1.627589215455302,0.9501707901834495,"Andrew Nardi","25942",677053
"Aaron Bummer ","ATL","RP",999,60,0.7652309401470356,-3.4808924766437865,-5.954597929969432,6.96754771963662,-1.7027117468295607,1.627589215455302,0.9474142280380191,"Aaron Bummer","16258",607481
"Yimi García ","TOR","RP",999,56,-0.9398256160585003,-0.04848080336983839,-6.062107059713578,5.34741205682623,-1.7030014223156857,1.627589215455302,0.9472114551977315,"Yimi Garcia","12095",554340
"Dennis Santana ","PIT","RP",148.8000030517578,68,0.040241152068782975,-1.4145004515701656,-5.847088800225288,5.34741205682623,-1.8739360429004406,1.627589215455302,0.8275572207884031,"Dennis Santana","17878",642701
"Andrew Abbott ","CIN","SP",219.4499969482422,166,-11.525660323034245,-7.97930189017314,5.410311629872723,-9.37611812209254,-23.47076870542722,23.25030562538793,0.7642726256435297,"Andrew Abbott","29911",671096
"Robert Gasser ","MIL","SP",747.6799926757812,76,-15.504988799190068,-14.358741441331356,3.43931091789673,2.91720856261064,-23.50721076001406,23.25030562538793,0.7253074173085019,"Robert Gasser","29812",688107
"Kevin Ginkel ","ARI","RP",503.3999938964844,59,0.3389668010956515,-2.48323931814371,-6.062107059713578,6.15747988823142,-2.048899688530209,1.627589215455302,0.7050826688475651,"Kevin Ginkel","19876",656464
"Shawn Armstrong ","CLE","RP",747.530029296875,68,-0.9935345730535499,-0.2980985301174772,-5.309543151504564,4.53734422542103,-2.063832029254558,1.627589215455302,0.6946300303405208,"Shawn Armstrong","12857",542888
"Parker Messick ","CLE","SP",306.92999267578125,121,-11.96466097342866,-13.122725028294443,4.478565838756799,-2.9393629211972,-23.54818308416351,23.25030562538793,0.681498275245753,"Parker Messick","31986",800048
"Mitch Keller ","PIT","SP",544.239990234375,175,-11.85137048300429,-9.853262258325865,4.844096879886892,-6.80360541425172,-23.664141275694984,23.25030562538793,0.557511437994054,"Mitch Keller","17594",656605
"Lucas Erceg ","KCR","RP",564.5599975585938,64,0.4027360461079093,-3.00589742483332,-5.847088800225288,6.15747988823142,-2.2927702907192726,1.627589215455302,0.5343732473152206,"Lucas Erceg","19360",668674
"Bailey Ober ","MIN","SP",409.54998779296875,155,-14.343761272340325,-4.8826156080484155,5.051151500134874,-9.51842733571778,-23.693652715971655,23.25030562538793,0.52595670180576,"Bailey Ober","21224",641927
"Gregory Santos ","SFG","RP",999,50,0.6376924501225235,-4.110179145443599,-7.5672348761316055,8.58768338244701,-2.4520381890056626,1.627589215455302,0.42288571851474777,"Gregory Santos","21894",666619
"Tim Herrin ","CLE","RP",999,56,0.09395010906383233,-3.397686567727902,-6.277125319201867,6.96754771963662,-2.6133140582293133,1.627589215455302,0.30999261005819223,"Tim Herrin","25139",682120
"Brant Hurter ","DET","RP",999,52,-0.5773307220193742,-0.5234758551803053,-7.674744005875748,6.15747988823142,-2.6180706948440022,1.627589215455302,0.30666296442790997,"Brant Hurter","30133",676428
"Andrew Kittredge ","BAL","RP",743.9299926757812,60,-0.26854478497529716,-0.6898876730120672,-6.277125319201867,4.53734422542103,-2.6982135517681987,1.627589215455302,0.25056296458097216,"Andrew Kittredge","12828",552640
"Yennier Cano ","BAL","RP",999,60,0.7652309401470356,-2.9226915159174425,-6.707161838178447,6.15747988823142,-2.707142525717428,1.627589215455302,0.24431268281651208,"Yennier Cano","25911",666974
"Tyler Mahle ","SFG","SP",340.92999267578125,137,-11.624789502155561,-11.7405131255435,3.495852756502912,-4.13257094313188,-24.00202081432804,23.25030562538793,0.19623799267815456,"Tyler Mahle","16358",641816
"Danny Coulombe ","BOS","RP",999,55,-0.33231402998755494,-1.841832448501489,-6.814670967922591,6.15747988823142,-2.831337558180209,1.627589215455302,0.15737616009256505,"Danny Coulombe","13293",543056
"Kirby Yates ","LAA","RP",275.739990234375,58,-1.1210730630780652,-2.043787120369985,-5.202034021760419,5.34741205682623,-3.019482148382239,1.627589215455302,0.025674946951144473,"Kirby Yates","9073",489446
"Drew Pomeranz ","LAA","RP",736.8499755859375,56,-0.9398256160585003,-1.1648827248225264,-6.277125319201867,5.34741205682623,-3.034421603256664,1.627589215455302,0.01521732853904667,"Drew Pomeranz","11426",519141
"Jonathan Loáisiga ","ARI","RP",999,60,0.7652309401470356,-2.9226915159174425,-7.137198357155026,6.15747988823142,-3.137179044694007,1.627589215455302,-0.05671288046709311,"Jonathan Loaisiga","19753",642528
"Riley O'Brien ","STL","RP",255.97000122070312,63,-0.02352809294347473,-3.6828471485122822,-5.632070540736998,6.15747988823142,-3.18096589396133,1.627589215455302,-0.08736367495421948,"Riley O'Brien","20348",676617
"Hunter Gaddis ","CLE","RP",747.5599975585938,61,-0.8760563710462461,-0.5711389100594485,-6.277125319201867,4.53734422542103,-3.186976374886529,1.627589215455302,-0.09157101160185865,"Hunter Gaddis","25636",683769
"Erik Miller ","SFG","RP",999,62,0.5839834931274741,-5.476198793643926,-5.309543151504564,6.96754771963662,-3.234210732384393,1.627589215455302,-0.1246350618503631,"Erik Miller","26252",669062
"Kevin Kelly ","TBR","RP",999,44,-1.557310801849553,0.11619955719871876,-7.978158660931448,6.11369243788519,-3.305577467697085,1.627589215455302,-0.17459177656924818,"Kevin Kelly","25679",687330
"Brendon Little ","TOR","RP",747.5999755859375,54,1.3089732812057266,-5.309786975812172,-6.384634448946011,6.96754771963662,-3.417900423915834,1.627589215455302,-0.2532178459223722,"Brendon Little","21574",663893
"Brent Headrick ","NYY","RP",999,50,-1.4298590001221425,-0.20277242035919096,-7.137198357155026,5.34741205682623,-3.422417720810129,1.627589215455302,-0.25637995374837863,"Brent Headrick","27702",687396
"Braydon Fisher ","TOR","RP",999,52,-0.5773307220193742,-2.75627969808568,-6.277125319201867,6.15747988823142,-3.453255851075495,1.627589215455302,-0.2779666449341349,"Braydon Fisher","24609",680755
"Tommy Nance ","TOR","RP",999,58,-0.08729733795573245,-2.043787120369985,-6.707161838178447,5.34741205682623,-3.490834239677934,1.627589215455302,-0.30427151695584254,"Tommy Nance","19178",667297
"Jovani Morán ","BOS","RP",999,52,-0.5773307220193742,-3.314480658812025,-6.599652708434303,6.96754771963662,-3.5239163696290787,1.627589215455302,-0.32742900792164353,"Jovani Moran","20422",663558
"Will Warren ","NYY","SP",307.8900146484375,132,-14.315438649734242,-12.312004585334765,5.697799006447802,-3.56333408863094,-24.49297831725214,23.25030562538793,-0.32871213985326886,"Will Warren","30182",701542
"Jacob Lopez ","ATH","SP",461.9700012207031,122,-13.494082594157597,-13.454987504917275,6.1238537058042315,-3.74943075260239,-24.57464714587304,23.25030562538793,-0.4160355072585664,"Jacob Lopez","25098",682052
"Jake Bird ","NYY","RP",999,53,-1.184842308090323,-2.0793299744067184,-6.599652708434303,6.15747988823142,-3.7063451026999163,1.627589215455302,-0.45512912107123005,"Jake Bird","21267",656234
"Cole Sands ","MIN","RP",733.989990234375,68,-2.027310298175883,-0.8562994908438213,-5.417052281248709,4.53734422542103,-3.7633178448473803,1.627589215455302,-0.49501004057445486,"Cole Sands","21461",663485
"Tanner Banks ","PHI","RP",999,62,-1.4835679571171914,-0.45239014710682973,-6.384634448946011,4.53734422542103,-3.783248327749,1.627589215455302,-0.5089613786055887,"Tanner Banks","16990",621383
"Corbin Burnes ","ARI","SP",733.1500244140625,39,-15.77405371394794,-16.020053824445483,2.6612633641187315,4.36219442403612,-24.77064975023857,23.25030562538793,-0.625608825774687,"Corbin Burnes","19361",669203
"Graham Ashcraft ","CIN","RP",999,65,-1.2385512650853723,-2.8871486618807016,-6.277125319201867,6.15747988823142,-4.245345357936515,1.627589215455302,-0.8324292997368488,"Graham Ashcraft","27552",668933
"Emilio Pagán ","CIN","RP",113.05000305175781,66,-2.879838576278654,0.5808058654299731,-4.9870157622721285,2.91720856261064,-4.368839910510172,1.627589215455302,-0.9188754865384083,"Emilio Pagan","14771",641941
"Luke Weaver ","NYM","RP",737.2100219726562,67,-2.4535744372272665,-0.9750482537964399,-4.771997502783839,3.72727639401583,-4.473343799791709,1.627589215455302,-0.9920282090354848,"Luke Weaver","16918",596133
"Ryan Brasier ","TEX","RP",999,44,-1.557310801849553,-1.000202364253969,-8.085667790675593,6.11369243788519,-4.529488518893918,1.627589215455302,-1.0313295124070305,"Ryan Brasier","5615",518489
"Blake Treinen ","LAD","RP",999,54,-1.7923538941612718,-1.9605812114541077,-6.169616189457721,5.34741205682623,-4.575139238246872,1.627589215455302,-1.063285015954099,"Blake Treinen","12572",595014
"Matt Svanson ","STL","RP",593.6599731445312,65,-0.20477553996303946,-3.445349622607045,-6.277125319201867,5.34741205682623,-4.579838424945721,1.627589215455302,-1.0665744466432932,"Matt Svanson","29629",694335
"David Festa ","MIN","SP",999,55,-17.50173369291951,-16.312444803873564,3.5062054875153073,5.06279362957576,-25.24517937970202,23.25030562538793,-1.1329936613119362,"David Festa","30056",701581
"Mason Montgomery ","PIT","RP",999,60,-1.3023205100976298,-2.9226915159174425,-5.847088800225288,5.34741205682623,-4.724688769414132,1.627589215455302,-1.1679696877711803,"Mason Montgomery","29770",682254
"Shane Baz ","BAL","SP",191.0500030517578,152,-13.890599310642864,-10.58423970689607,6.243308294408836,-7.08822384150219,-25.319754564632287,23.25030562538793,-1.2127322394567641,"Shane Baz","22264",669358
"José Buttó ","SFG","RP",999,64,-1.664815404136756,-3.00589742483332,-6.277125319201867,6.15747988823142,-4.7903582599405174,1.627589215455302,-1.2139383311396506,"Jose Butto","23313",676130
"Keaton Winn ","SFG","RP",999,62,-1.4835679571171914,-2.126993029285862,-6.599652708434303,5.34741205682623,-4.862801638011125,1.627589215455302,-1.264648695789076,"Keaton Winn","23499",676775
"Jakob Junis ","TEX","RP",999,65,-2.2723269902077057,-0.6543448189753255,-6.492143578690156,4.53734422542103,-4.881471162452154,1.627589215455302,-1.2777173628977962,"Jakob Junis","13619",596001
"Brock Stewart ","LAD","RP",999,40,-1.642278669667828,-1.9039563006680533,-6.9261619172868905,5.54445558338425,-4.927941304238524,1.627589215455302,-1.3102464621482555,"Brock Stewart","16727",592779
"Kumar Rocker ","TEX","SP",740.72998046875,98,-16.0714412513119,-14.41190343759101,3.7275946583958475,1.29707289980025,-25.458677130706818,23.25030562538793,-1.3612734452395032,"Kumar Rocker","31843",677958
"Taj Bradley ","MIN","SP",505.3699951171875,141,-14.64114880970429,-11.953161110582114,5.454111645694409,-4.37340192003614,-25.513600194628122,23.25030562538793,-1.419999240268199,"Taj Bradley","22543",671737
"Wandy Peralta ","SDP","RP",999,57,-0.5135614770071165,-4.395339726227978,-7.244707486899171,6.96754771963662,-5.1860609704976435,1.627589215455302,-1.4909302285296393,"Wandy Peralta","14295",593974
"Seranthony Domínguez ","CHW","RP",197.97000122070312,63,-1.0573038180658074,-3.6828471485122822,-4.9870157622721285,4.53734422542103,-5.189822503429187,1.627589215455302,-1.4935633015817196,"Seranthony Dominguez","19249",622554
"Anthony Bender ","MIA","RP",999,61,-0.8760563710462461,-3.362143713691168,-6.384634448946011,5.34741205682623,-5.275422476857197,1.627589215455302,-1.5534832829813263,"Anthony Bender","19742",669622
"Patrick Sandoval ","BOS","SP",999,92,-14.131341602794643,-19.1167401065702,3.8542165223167255,3.72727639401583,-25.666588793032282,23.25030562538793,-1.583580374133621,"Patrick Sandoval","19447",663776
"Chris Bassitt ","BAL","SP",362.5199890136719,174,-11.355724587397702,-12.312004585334755,5.564009867210649,-7.61367324565692,-25.717392551178733,23.25030562538793,-1.6379016532936954,"Chris Bassitt","12304",605135
"J.T. Ginn ","ATH","SP",747.3599853515625,74,-16.581248458221545,-16.485221291717426,3.589027335614502,3.72727639401583,-25.750166020308633,23.25030562538793,-1.6729442727888415,"J.T. Ginn","27889",669372
"Hayden Harris ","ATL","RP",999,50,-2.463634725244475,-2.4355762632645663,-6.814670967922591,6.15747988823142,-5.556402068200206,1.627589215455302,-1.7501689969214316,"Hayden Harris","31913",802686
"Hoby Milner ","CHC","RP",999,60,-1.3023205100976298,-2.364490555191099,-7.244707486899171,5.34741205682623,-5.56410649536167,1.627589215455302,-1.7555620959344571,"Hoby Milner","13346",571948
"Mason Fluharty ","TOR","RP",999,42,-1.5997947357586921,-2.5684812539136987,-7.290896594492951,5.82907401063473,-5.630098573530619,1.627589215455302,-1.8017565506527213,"Mason Fluharty","31553",689254
"José Suarez ","ATL","RP",999,46,-1.5148268679404173,-2.2229282782259627,-7.482820300184351,5.58824303373048,-5.6323324126202525,1.627589215455302,-1.8033202380154654,"Jose Suarez","19911",660761
"Mason Englert ","TBR","RP",999,60,-2.336096235219963,-1.2480886337384112,-6.599652708434303,4.53734422542103,-5.646493351971645,1.627589215455302,-1.8132328955614394,"Mason Englert","22288",669438
"Keegan Akin ","BAL","RP",999,66,-1.846062851156321,-2.2101989382017466,-5.417052281248709,3.72727639401583,-5.746037676590942,1.627589215455302,-1.8829139227949483,"Keegan Akin","19362",669211
"Justin Wilson ",,"RP",999,37,-1.1891167079703684,-3.1399727137049545,-7.346642069175101,5.92759577391374,-5.7481357169366945,1.627589215455302,-1.8843825510369743,"Justin Wilson","4301",458677
"Justin Slaten ","BOS","RP",999,61,-1.909832096168579,-2.803942752964824,-6.384634448946011,5.34741205682623,-5.7509972412531845,1.627589215455302,-1.8863856180585175,"Justin Slaten","25648",686580
"Tyler Kinley ","ATL","RP",999,63,-2.091079543188141,-3.124646187785938,-5.094524892016275,4.53734422542103,-5.77290639756932,1.627589215455302,-1.9017220274798117,"Tyler Kinley","18297",641755
"Justin Lawrence ","PIT","RP",999,58,-1.1210730630780652,-5.392992884728048,-6.277125319201867,6.96754771963662,-5.823643547371355,1.627589215455302,-1.9372380323412375,"Justin Lawrence","17639",664875
"Mark Leiter Jr. ","ATH","RP",722.9000244140625,64,-1.664815404136756,-3.5640983855596637,-5.202034021760419,4.53734422542103,-5.8936035860358045,1.627589215455302,-1.986210059406352,"Mark Leiter Jr.","15551",643410
"Robby Snelling ","MIA","SP",999,95,-13.550727839369774,-16.20612081135426,3.307114506507635,0.399430167702592,-26.050303976513803,23.25030562538793,-1.9938630059769862,"Robby Snelling","sa3020707",702281
"Robert Stephenson ","LAA","RP",612.2100219726562,38,-2.7185383286992972,-1.2394313474224032,-7.206482018545697,5.25983715613377,-5.9046145385336235,1.627589215455302,-1.9939177261548253,"Robert Stephenson","13594",596112
"Ryan Thompson ","ARI","RP",999,63,-1.0573038180658074,-3.124646187785938,-7.137198357155026,5.34741205682623,-5.97173630618054,1.627589215455302,-2.040902963507667,"Ryan Thompson","16647",657044
"Max Meyer ","MIA","SP",311.94000244140625,137,-13.69234095240023,-13.415116007722531,4.57094405394436,-3.56333408863094,-26.099846994809337,23.25030562538793,-2.046836254914714,"Max Meyer","27474",676974
"Kenley Jansen ","DET","RP",136.13999938964844,60,-2.336096235219963,-1.2480886337384112,-6.169616189457721,3.72727639401583,-6.026524664400261,1.627589215455302,-2.0792548142614713,"Kenley Jansen","3096",445276
"Brenan Hanifee ","DET","RP",999,58,-1.1210730630780652,-3.1601890418226724,-7.997271395108185,6.15747988823142,-6.121053611777497,1.627589215455302,-2.1454250774255366,"Brenan Hanifee","22304",669724
"Kody Funderburk ","MIN","RP",747.5800170898438,65,-1.2385512650853723,-5.119952504786077,-5.954597929969432,6.15747988823142,-6.155621811609456,1.627589215455302,-2.169622817307907,"Kody Funderburk","24993",681892
"Josh White ","MIA","RP",999,47,-2.0104727635470154,-2.5551907548487836,-7.342660249554948,5.73055224735572,-6.177771520595033,1.627589215455302,-2.185127613597812,"Josh White","sa3019953",687985
"Joe Boyle ","TBR","SP",744.0800170898438,79,-15.958150760887532,-19.262935596284237,5.257409756458823,3.72727639401583,-26.236400206697112,23.25030562538793,-2.1928440585456594,"Joe Boyle","29608",671212
"Yosver Zulueta ","SEA","RP",999,40,-1.642278669667828,-3.578559182847085,-7.356198436263469,6.35452341478944,-6.222512873988937,1.627589215455302,-2.216446560973545,"Yosver Zulueta","27765",691172
"Alex Lange ","KCR","RP",999,52,-1.6111064471417074,-4.989083540991057,-6.599652708434303,6.96754771963662,-6.232294976930442,1.627589215455302,-2.2232940330325976,"Alex Lange","19883",656638
"David Morgan ","SDP","RP",999,58,-2.154848788200398,-3.1601890418226724,-6.277125319201867,5.34741205682623,-6.244751092398708,1.627589215455302,-2.2320133138603837,"David Morgan","31616",688158
"Jalen Beeks ","TEX","RP",999,54,-0.7585781690389389,-4.193385054359482,-7.45972574638746,6.15747988823142,-6.254209081554456,1.627589215455302,-2.2386339062694076,"Jalen Beeks","17192",656222
"Kyle Finnegan ","DET","RP",635.1799926757812,64,-1.664815404136756,-3.00589742483332,-6.169616189457721,4.53734422542103,-6.3029847930067655,1.627589215455302,-2.2727769042860246,"Kyle Finnegan","15009",640448
"Quinn Priester ","MIL","SP",490.8500061035156,131,-12.78601702900531,-14.21254595161731,3.6224746204237936,-2.9393629211972,-26.315451281396022,23.25030562538793,-2.2773684255077438,"Quinn Priester","25977",682990
"DL Hall ","MIL","RP",999,52,-1.6111064471417074,-3.872681619538369,-7.029689227410881,6.15747988823142,-6.35599740585953,1.627589215455302,-2.3098857332829588,"DL Hall","22207",669084
"Tyler Rogers ","TOR","RP",743.9199829101562,74,-1.5372769141122442,-2.3766107560335,-7.137198357155026,4.53734422542103,-6.513741801879738,1.627589215455302,-2.4203068104971055,"Tyler Rogers","15541",643511
"Matthew Liberatore ","STL","SP",507.19000244140625,150,-12.899307519429676,-12.71071955728215,3.8128055982671336,-4.6580203472866,-26.4552418257313,23.25030562538793,-2.4268377061244566,"Matthew Liberatore","22294",669461
"Jack Dreyer ","LAD","RP",999,52,-2.64488217226404,-2.198078737359337,-7.029689227410881,5.34741205682623,-6.525238080208029,1.627589215455302,-2.4283542053269085,"Jack Dreyer","30249",676263
"Colin Selby ","BAL","RP",999,45,-2.0529566974561515,-3.565268683782169,-7.192943831837177,6.25600165151044,-6.55516756156506,1.627589215455302,-2.449304842276831,"Colin Selby","24986",681882
"Luis García ","NYM","RP",999,60,-1.3023205100976298,-4.597294398096475,-6.814670967922591,6.15747988823142,-6.55680598788527,1.627589215455302,-2.4504517407009776,"Luis Garcia","6984",472610
"Troy Melton ","DET","RP",732.4299926757812,52,-1.6111064471417074,-1.0816768159066492,-7.5672348761316055,3.63970149332337,-6.620316645856582,1.627589215455302,-2.4949092012808958,"Troy Melton","31807",675512
"John Schreiber ","KCR","RP",999,64,-2.6985911292590896,-3.00589742483332,-6.277125319201867,5.34741205682623,-6.634201816468046,1.627589215455302,-2.5046288207089207,"John Schreiber","20020",670167
"Cade Cavalli ","WSN","SP",317.80999755859375,137,-13.69234095240023,-15.089718889901564,3.9258892754794914,-1.70236744891629,-26.558538015738595,23.25030562538793,-2.537285857565994,"Cade Cavalli","27473",676917
"Jack Leiter ","TEX","SP",231.91000366210938,148,-15.00934290358348,-12.604395564762836,5.682668091891223,-4.6580203472866,-26.5890907237417,23.25030562538793,-2.569953956169029,"Jack Leiter","30146",683004
"Brandon Eisert ","CHW","RP",999,56,-1.9736013411808333,-3.397686567727902,-6.707161838178447,5.34741205682623,-6.731037690260954,1.627589215455302,-2.572413932363956,"Brandon Eisert","27668",685126
"Richard Lovelady ","NYM","RP",999,46,-2.54860259306275,-2.781129238952306,-7.805347689416786,6.39831086513568,-6.736768656296171,1.627589215455302,-2.576425608588608,"Richard Lovelady","19337",663992
"Casey Legumina ","SEA","RP",999,50,-2.463634725244475,-2.9937772239909104,-7.45972574638746,6.15747988823142,-6.759657807391419,1.627589215455302,-2.592448014355282,"Casey Legumina","25921",668984
"Sean Newcomb ","CHW","RP",999,66,-1.846062851156321,-4.443002781107122,-5.847088800225288,5.34741205682623,-6.788742375662502,1.627589215455302,-2.6128072121450394,"Sean Newcomb","16943",656794
"Matt Gage ","SFG","RP",999,56,-0.9398256160585003,-4.51408848918059,-7.5672348761316055,6.15747988823142,-6.8636690931392685,1.627589215455302,-2.6652559143787764,"Matt Gage","17381",657424
"Adbert Alzolay ","NYM","RP",999,42,-2.6335704608810255,-1.4520793324610113,-7.828442243213676,5.01900617922953,-6.895085857326185,1.627589215455302,-2.6872476493096182,"Adbert Alzolay","17859",640470
"Jordan Romano ","LAA","RP",744.1900024414062,60,-3.369871960342296,-2.364490555191099,-5.7395796704811435,4.53734422542103,-6.936597960593505,1.627589215455302,-2.716306121596743,"Jordan Romano","16122",605447
